Date,LHA_return,HEIA_return
2011-07-29,-0.0010671046639124284,-0.006880139671461531
2011-08-01,-0.019404183971192767,-0.010226340512804225
2011-08-02,-0.022011164393537758,-0.005891623627101401
2011-08-03,-0.02706922013810479,-0.01413143080251581
2011-08-04,-0.058055509329616825,-0.0189045084391579
2011-08-05,0.013239885685763758,-0.01616003825242586
2011-08-08,-0.05278379580160937,-0.03152349652531956
2011-08-09,0.006282792957973107,0.011014388355539244
2011-08-10,-0.04003945031919483,-0.008349454627507042
2011-08-11,0.02362137440963155,-0.005203597054718268
2011-08-12,0.047253045633267,0.0020046964887796594
2011-08-15,0.006456660286113676,0.01864979573457079
2011-08-16,-0.009294879120314408,-0.007893625449515062
2011-08-17,-0.014724137669818109,0.013121967455314045
2011-08-18,-0.06819853233192182,-0.03989365253267975
2011-08-19,-0.0359266707431224,-0.021668259043571766
2011-08-22,-0.011959528912485978,0.012263196822851485
2011-08-23,-0.019155126171885674,-0.00838909000771588
2011-08-24,0.02745001890433881,-0.07944432437671117
2011-08-25,-0.017126192056498936,-0.014761473684555954
2011-08-26,0.0018657017710839395,0.004888450541173769
2011-08-29,0.020296003802553062,0.006077139650748949
2011-08-30,0.018548187897516864,0.01860816452122633
2011-08-31,0.05578805317600003,0.04747248448685138
2011-09-01,-0.017533081281384817,-0.02280153657931119
2011-09-02,-0.03556895247247314,0.014401027619635935
2011-09-06,-0.05089361416501637,-0.05344769803342725
2011-09-07,0.036031747894679646,0.02575853109871405
2011-09-08,-0.00045377739592326037,0.007760348539553806
2011-09-09,-0.04123823127832593,-0.027653813313658702
2011-09-12,-0.013813082579543947,-0.05295999586997569
2011-09-13,-0.017417034736042183,0.04180150966363563
2011-09-14,0.06517890760340792,-0.012818622672747772
2011-09-15,0.028399656801626066,-0.0016908374141697204
2011-09-16,-0.012522721996715397,-0.0055537504951195865
2011-09-20,-0.0737616920455976,0.05800043248382768
2011-09-21,-0.051701488453878036,-0.011895336338821075
2011-09-22,-0.05624656857671486,-0.03441623675624856
2011-09-26,0.03635631662739282,0.021779282176817915
2011-09-27,0.051032919659653175,0.02584499768457036
2011-09-28,-0.025038907584326253,-0.028541401167273894
2011-09-29,0.025038907584326194,0.009852027916152726
2011-09-30,-0.03564269233154119,-0.003571131259768122
2011-10-04,-0.08332794680258965,-0.04559779335168634
2011-10-05,0.061672713466709266,0.013329344542713126
2011-10-06,-0.0007335810588630172,0.019062900980358077
2011-10-07,0.007102564217135919,-0.0022685787406189544
2011-10-11,0.019786274798817616,0.01069204712759707
2011-10-12,0.020702612972145228,0.016637465536198215
2011-10-13,-0.020090593583950284,0.0079234173900379
2011-10-14,-0.001939487538571183,-0.0005844250449130341
2011-10-17,-0.00996042890108635,-0.004690813853524029
2011-10-18,0.004222077281791187,0.0004406705604775373
2011-10-19,0.015701967208965228,0.012986075951224757
2011-10-20,-0.036364024286498445,0.006502592868177756
2011-10-21,0.02548039581216275,0.027558557778230665
2011-10-24,0.04225274527125264,-0.0015422182030637947
2011-10-25,-0.006886280157780753,-0.004782793713925773
2011-10-26,-0.00892434510350652,0.008004738566126568
2011-10-27,0.033785362631202735,0.0008392503836595689
2011-10-28,0.0014434280678840433,0.004601446981914154
2011-10-31,-0.052103328020990235,-0.023364631354248978
2011-11-01,-0.065727679365566,-0.026991918140196528
2011-11-02,0.0638011710277604,-0.009998717472677172
2011-11-04,0.021288204674798736,0.011022184692737975
2011-11-07,-0.013906571401884806,-0.0007306018959700361
2011-11-08,-0.008193887534927452,0.008157031458220608
2011-11-09,-0.029585403623289666,-0.006987836404035842
2011-11-10,-0.005034309684867951,-0.01575526215566755
2011-11-11,0.038977887551410184,0.01794424958747314
2011-11-14,-0.008939513296453473,-0.012910948172901905
2011-11-15,-0.018953871121844205,0.004126135362609193
2011-11-16,-0.025488657325706276,-0.0026503101430837223
2011-11-17,-0.027141136574648506,-0.0029535533590089678
2011-11-18,-0.0174704497154385,-0.012949546726274248
2011-11-21,-0.03889529422519499,-0.028260710209464263
2011-11-22,-0.03205160270886778,0.007216921546984372
2011-11-25,0.03771820677939975,-0.005215589302178863
2011-11-28,0.04233370251784752,0.031936284223455395
2011-11-29,0.016770317793733253,-0.0026851956863351107
2011-11-30,0.044016877489608655,0.040397816455687796
2011-12-01,-0.0004162018204625762,-0.0030169583847836465
2011-12-02,0.001974930622579133,-0.004326170170025341
2011-12-05,0.008171148209713978,0.011494572354347856
2011-12-06,-0.02334404600391707,0.00342258676456052
2011-12-07,-0.03924606712209603,0.0025596170218974367
2011-12-08,-0.03606329284811285,-0.0054111657162306875
2011-12-09,0.035075723825676544,0.00042824934250424915
2011-12-12,-0.05343317143598104,-0.0017139306759883697
2011-12-13,0.0008102042198437485,-0.02153112027145929
2011-12-14,-0.00498752523212266,-0.006741797064604391
2011-12-15,0.02310325619713121,0.0026437186721561495
2011-12-16,0.01421507862173881,-0.0023496921056251783
2011-12-19,-0.00437852734125406,0.015608309229793652
2011-12-20,0.03014423879601027,0.005773001590288237
2011-12-21,-0.014736903176395607,-0.005917642106834977
2011-12-22,0.018876705685698745,-0.003044719213376309
2011-12-27,-0.005013534697670747,0.03214815018177665
2011-12-28,-0.016414566391025398,0.0001403927048249861
2011-12-29,0.01554007012707499,0.0058873485597397465
2011-12-30,0.004473875112447824,-0.00013976586510834515
2012-01-04,0.02780769623637273,0.02961007615310159
2012-01-05,-0.030424164032167716,-0.0004066963771282705
2012-01-06,-0.0038278566150436156,-0.008589977597749947
2012-01-10,-0.02081580534850116,0.011301257705842008
2012-01-11,0.02726012975933981,-0.03527517840118513
2012-01-12,-0.003708793211432356,-0.009441516643134137
2012-01-13,-0.012204066723401723,-0.0015583891303812146
2012-01-17,0.05707880361869792,0.015338473938945543
2012-01-18,0.012459757591139563,0.00515350484300377
2012-01-19,0.04775280454679503,0.0023588436738226663
2012-01-20,-0.000984267665916925,0.003182687536985113
2012-01-23,0.018537181065661427,-0.009439008545036978
2012-01-24,-0.0014509942728118794,0.0032024663681277047
2012-01-25,0.002417079962303759,-0.0032024663681277923
2012-01-26,0.03650567325117066,0.005285855970198484
2012-01-27,0.010650719931822815,-0.020321968287537524
2012-01-30,-0.02897378745638731,0.0012736440043224332
2012-01-31,0.0018946447533410686,-0.001132010862037224
2012-02-01,0.04125745963298855,0.034231715722992884
2012-02-02,0.0031737765108442255,-0.0010946514456587897
2012-02-03,0.02415130026603006,0.013872093356314003
2012-02-06,-0.012002636368083262,-0.006912040496715361
2012-02-07,-0.0017905389656645001,0.0006796049251210481
2012-02-08,0.004470245828858315,-0.009970654403491874
2012-02-09,-0.0148283707611406,0.014174971778492888
2012-02-10,-0.030333146323771418,-0.009518656628067316
2012-02-13,-0.0004669160107755956,-0.0005466475193195209
2012-02-14,-0.017424394010914203,-0.000546882142031862
2012-02-15,0.011806422368376946,0.036001063996288586
2012-02-16,-0.006594348972743995,0.009324211279667729
2012-02-17,0.022892716213269503,0.00612551566794365
2012-02-21,-0.0060225425925446215,0.02994801045389724
2012-02-22,-0.025890022366933236,0.002644752301814959
2012-02-23,-0.0124762549277431,-0.006687562170996154
2012-02-24,0.006257696977737571,-0.0019006345183107596
2012-02-27,-0.024284752355892714,0.003418533576872601
2012-02-28,0.01657757662276524,-0.0018979575829726162
2012-02-29,0.0077071757331275605,0.0037923494308644036
2012-03-01,0.004309331292759935,0.0057869430464542165
2012-03-02,0.0033390095699415896,-0.006544376140666546
2012-03-05,-0.01874616797755004,0.017274259469770972
2012-03-06,-0.027547330413533612,-0.0192962056705942
2012-03-07,0.0,0.024248121309420508
2012-03-08,-0.008615297239765209,0.0059097990384035974
2012-03-09,-0.007169456141614245,0.0004908381880900124
2012-03-12,-0.0010137875005525499,0.011710354393300164
2012-03-13,0.031158946054421405,0.014806407084643848
2012-03-14,0.0333606117578895,-0.0019139268084710447
2012-03-15,-0.009075859401996834,0.0013161635825751853
2012-03-16,0.00669537943244021,-0.009007521493155386
2012-03-19,-0.0014308112696654206,0.004213497694342196
2012-03-21,-0.006705223695027196,-0.0034899128600497198
2012-03-22,-0.015008822092144653,0.005050543007414413
2012-03-23,0.005351650509548433,-0.009763216260563872
2012-03-26,0.015884778916733223,0.02747739818137974
2012-03-27,0.021729508103847692,-0.006265330301861462
2012-03-28,-0.009861320972279876,-0.004754398275241594
2012-03-29,-0.025329915873494164,-0.01234786693326397
2012-03-30,0.015846638885738475,0.005413501171674111
2012-04-02,-0.002384910143812062,0.012755717541587636
2012-04-03,0.007611732501179406,-0.004154507634534257
2012-04-04,-0.04656509569203841,-0.02737275728867624
2012-04-05,0.011355464183546384,0.006215542713836239
2012-04-10,-0.020633674805061477,-0.017402278112219033
2012-04-11,0.008781729853964252,0.01069801430286062
2012-04-12,0.016260372438821297,0.02595657509001979
2012-04-13,-0.027350019802540024,-0.017067942695475565
2012-04-16,-0.010604423402743137,0.014203710453246312
2012-04-17,0.02813125685487902,0.01128989726823245
2012-04-18,-0.01893424461060628,0.024167957269215716
2012-04-19,-0.011230010181824613,-0.008572800397179156
2012-04-20,0.005074172836840514,0.0008143870860497594
2012-04-23,-0.05450051530527778,-0.016137289409495662
2012-04-24,0.022408973033136083,0.004654181389721203
2012-04-25,0.03724070313148669,-0.001548812717166189
2012-04-26,-0.01624391108839498,0.00011912233702147898
2012-04-27,0.02076552595653296,-0.00814080750083943
2012-05-02,-0.007042393522629598,-0.007238789333669782
2012-05-07,-0.05201088861311473,0.007238789333669734
2012-05-08,-0.016946040270239063,-0.01868536401168625
2012-05-09,0.003551483253350727,0.005252606694767709
2012-05-10,0.016807063554090947,-0.01225814783325447
2012-05-11,0.00835275433185231,0.022198688884497518
2012-05-14,-0.0256032379715429,-0.00860126569610776
2012-05-15,-0.036109066232162486,0.004127788168782478
2012-05-16,-0.0011497015924776123,-0.01735529367518313
2012-05-17,-0.01939769394212091,-0.0038292987675390584
2012-05-18,-0.00505610188683442,-0.02506379872857202
2012-05-21,0.009035961098963945,0.0010146616877996825
2012-05-22,0.023438125311480457,0.003164315774524121
2012-05-23,-0.04349773097240976,-0.022751492431175708
2012-05-24,0.00960792701034553,-0.00038790292083842843
2012-05-25,0.0009439895137863985,0.017054822818686564
2012-05-29,0.022968150256812005,0.0011437160088865182
2012-05-30,-0.016385325085009613,-0.018715946825022964
2012-05-31,-0.0062290419067684835,-0.0024619459052265193
2012-06-01,-0.025190891108905485,-0.01529327804146377
2012-06-04,-0.008987224258773598,-0.0170035670222679
2012-06-05,-0.01722685113254268,0.0037442240775682053
2012-06-06,0.02609324523836316,0.016415632595582277
2012-06-07,-0.0013310630529061133,0.003669876981380995
2012-06-08,-0.0020604754262986856,-0.005115144631086914
2012-06-11,-0.019232570000706703,-0.005802633549983588
2012-06-12,-0.005954561762093755,-0.007700433004997201
2012-06-13,0.0004976645558446358,0.01376609510459671
2012-06-14,-0.002490376509603258,-0.0003946451749320598
2012-06-15,0.018895222154413867,-0.0005261505690866633
2012-06-18,0.004881680277248532,0.00851613674029038
2012-06-19,0.04836112951155394,-0.008779071194888502
2012-06-20,0.02089128012531693,0.008257230238091962
2012-06-21,0.008371124410065682,0.010129954217689183
2012-06-22,0.010199179148044427,0.007851153295721376
2012-06-25,-0.021300346386014638,-0.005269975413744883
2012-06-26,0.0013660828225266538,0.0006440527658442644
2012-06-27,0.010523439209232977,0.022415622181010293
2012-06-28,-0.012915050070916199,-0.009617931879191218
2012-06-29,0.038365065321968574,0.045369005628036196
2012-07-02,-0.0006585485160542196,0.014237864944409252
2012-07-03,0.01892596963974831,0.0003594390012364228
2012-07-05,-0.008765830548660515,0.007635223569444272
2012-07-06,0.007687768609051732,0.005688553329961586
2012-07-09,0.017640969750320583,-0.0023662670918062705
2012-07-10,0.01587570235837961,-0.004749619646663477
2012-07-11,0.006549991863102718,-0.0045327607222665454
2012-07-12,-0.002074829116569441,-0.004313620640024555
2012-07-13,0.011871111708033625,0.011461444075495904
2012-07-17,-0.003701010270263047,0.0013049575870216449
2012-07-18,0.011367762185827674,0.007676660475973411
2012-07-19,0.007507536948235503,0.01216107948096955
2012-07-20,-0.00425416863267848,0.007756706157363404
2012-07-23,-0.022064617069062112,-0.02404421676091183
2012-07-24,-0.0032217969264947246,0.00811843975721538
2012-07-25,0.011797670145918874,0.0
2012-07-26,0.02939915670523322,0.026251714521689968
2012-07-27,0.007464426427983446,0.009203154109933602
2012-07-30,0.03171770030020575,0.011581554340307817
2012-07-31,-0.015489224832335736,-0.015093635061180303
2012-08-01,0.004866239356130875,0.01766147334559547
2012-08-02,-0.013193583480884959,-0.008735452255850875
2012-08-03,0.006374086972360518,0.03373258444326543
2012-08-06,0.003902595448504417,-0.010824983862399662
2012-08-07,-0.0009741941581565448,-0.024483643222202624
2012-08-08,-0.03017787184678011,-0.015555397009989327
2012-08-09,-0.006955347657524626,0.010132973089294672
2012-08-10,0.007256684345804824,-0.003517633506841961
2012-08-13,-0.0008038428105389259,-0.00011407205329480077
2012-08-14,0.009502544684322073,0.0021578183032308343
2012-08-15,-0.007795465160937217,0.0013605053768595428
2012-08-16,0.002905475413128644,-0.007733518398611803
2012-08-17,-0.0039091857900729445,-0.015068996185729454
2012-08-20,-0.014058483980419785,0.01609601048873166
2012-08-21,0.017367197639813387,0.01494241806407956
2012-08-22,-0.005822463425034553,-0.011299427074709233
2012-08-23,-0.004440311462086252,0.017683643646306816
2012-08-24,-0.005882702741756535,0.0031445734699715997
2012-08-27,0.008912236452595193,0.007372512115052599
2012-08-28,-0.008098816793776139,-0.0037914799777486706
2012-08-29,-0.013302169333255568,0.005014896472564858
2012-08-30,0.005342143527303909,-0.017040724933073282
2012-08-31,0.005109924981335082,-0.0032845850072494385
2012-09-04,-0.01396035272870203,0.015198640505562093
2012-09-05,-0.002484055025406972,-0.008978762523204049
2012-09-06,0.033023733151067845,0.009425702146730915
2012-09-07,0.015025878090918989,-0.013945236075248783
2012-09-10,0.024391480273535115,-0.018978529141255855
2012-09-11,0.026630039893321755,0.0014994668399086729
2012-09-12,0.01629096327735843,-0.009960754869611165
2012-09-13,-0.010208797381770737,0.0016280638341257874
2012-09-14,0.00558125445854474,-0.018768770304027727
2012-09-18,-0.004183070912004418,0.014226121168931304
2012-09-19,0.004183070912004381,0.0615720815496646
2012-09-20,0.017927367976555135,-0.007713475162515135
2012-09-21,-0.0031940906129482496,0.019281935662848703
2012-09-24,-0.0045808022134391085,-0.004676842488905483
2012-09-25,0.003666402430191051,0.012027950857435337
2012-09-26,-0.021267884955723276,-0.0045341307130030385
2012-09-27,0.0028000570214061797,-0.004663555438508327
2012-09-28,-0.01691776272785154,0.008551277991458408
2012-10-01,0.014585104291195495,0.015826138955800623
2012-10-02,0.014835527331378636,0.015161097293611526
2012-10-04,0.004591528424871885,0.013183575980396595
2012-10-05,0.0054819210109190945,0.021020909367458998
2012-10-09,-0.02211043888855957,-0.010455267947717123
2012-10-10,-0.00607342816421543,-0.0006124564871035426
2012-10-11,0.016729079807186045,-0.0023511443777539764
2012-10-12,-0.0064725807309660615,-0.0028696286446964034
2012-10-15,-0.0018569238062978756,0.004607846935301092
2012-10-16,0.01750386977107123,-0.004710628198502376
2012-10-17,0.010899298081041443,-0.001232516637507365
2012-10-18,0.024978846851183498,-0.009603892590614673
2012-10-19,-0.00929415373422183,-0.0061410637054624476
2012-10-22,-0.012077902135376458,-0.0008357336937986651
2012-10-23,-0.030616969281747945,-0.0037689731140631913
2012-10-24,-0.008855680178280758,-0.017457897342421397
2012-10-25,0.006067651778714742,0.01777276544780046
2012-10-26,0.009724543384880215,-0.0022046344152151457
2012-10-31,0.08308667362292634,-0.00031519942879690315
2012-11-01,0.029253988112051252,0.013572904178421363
2012-11-02,0.013093517237697144,0.010111804681030675
2012-11-05,-0.00898331736350886,-0.00215841405943681
2012-11-06,0.029104741994407827,0.003491944685922514
2012-11-07,-0.017279908079893637,0.002355048461241259
2012-11-08,-0.011414835102651337,0.001635260001148055
2012-11-09,0.007759878628020847,0.005803697884944911
2012-11-12,0.010924760351488792,0.010804309810199902
2012-11-13,0.012397532811290447,-0.00040193211572705524
2012-11-14,-0.0031845670998468293,-0.009387795963087253
2012-11-15,-0.052385203736385236,-0.016978889515074723
2012-11-16,-0.01823232797649009,-0.0016520452426753772
2012-11-19,0.02116921773032519,0.008949387766732007
2012-11-20,0.005431350330270837,0.010391324570217592
2012-11-21,-0.005850378297651329,-0.006201437847909523
2012-11-26,0.08281147576873468,0.01105425524220133
2012-11-27,-0.006968652080749235,0.02046494091150562
2012-11-28,-0.0027233239623367664,0.01607556592262769
2012-11-29,0.009306095192193102,0.00019465250233244148
2012-11-30,-0.015166513392990705,-0.014098541548799734
2012-12-03,0.0058604182007974855,0.0007885266434445503
2012-12-04,0.034083417501497945,0.0011814778162778155
2012-12-05,0.01197614298232075,0.003340223810436639
2012-12-06,0.011098922485508745,0.0017638432399160805
2012-12-07,-0.021570158916414898,-0.0013716015851686475
2012-12-10,-0.012103059639877699,0.004304264090259889
2012-12-11,0.02071242571352208,-0.009809629329300958
2012-12-12,0.019926894904503084,-0.0041490230677481395
2012-12-13,0.00655507953698453,-0.004166240416825094
2012-12-14,-0.000363045997143908,-0.011798999002132469
2012-12-17,0.01870544497098364,-0.009194982321181615
2012-12-18,0.026030340135659413,-0.004374875150177376
2012-12-19,0.0024276315038963487,0.01848622304115417
2012-12-20,-0.0034697725177342638,-0.0050168110184123935
2012-12-21,0.005545998003468564,-0.0011070762762613981
2012-12-27,-0.006241415440205125,0.008024021538652979
2012-12-28,-0.009435617530199445,0.0035898861989905957
2013-01-04,0.0503272041275905,0.02749058538317286
2013-01-07,0.003998637300806116,-0.004854172903156024
2013-01-08,-0.020494565722278747,0.0038854004168716928
2013-01-09,0.005078782866760262,-0.0015525371973557423
2013-01-10,-0.002028496123742542,-0.03156073682863012
2013-01-11,-0.018098369459283285,-0.006030151411934268
2013-01-15,-0.01457867856926652,0.0007053930829474004
2013-01-16,0.0045352811449526275,0.019057491406726326
2013-01-17,0.022372289672572564,0.0013831428015095104
2013-01-18,-0.01716495384626174,0.002956361497646009
2013-01-22,0.027661024403098273,-0.002759153368139261
2013-01-23,-0.0026980972220695615,0.014498549466396626
2013-01-24,0.022375210114380043,-0.00663532904790462
2013-01-25,0.008877272932059086,0.01032424700332859
2013-01-28,-0.005580245703668359,0.0050262982220754026
2013-01-29,-0.003957678811634869,0.0
2013-01-30,-0.014312180075951562,0.01340772986607412
2013-01-31,-0.019634994071506182,-0.014758423279792574
2013-02-01,0.012232615616321907,0.02479145464826558
2013-02-04,-0.027389637869325037,-0.0013192926655497994
2013-02-05,-0.0031288369302337206,0.003013180168108019
2013-02-06,0.02713540985924012,0.009916790373882512
2013-02-07,-0.012274324881388543,-0.015195965196649746
2013-02-08,0.02138225641214409,-0.007018881278100115
2013-02-12,0.0126794929708125,-0.011102809121061827
2013-02-13,0.020023626206409503,0.05577797781316165
2013-02-14,-0.0039074925746433765,-0.007125107667385537
2013-02-15,0.0074759909625725625,-0.0009172289481597141
2013-02-19,0.03500197878371214,0.005125439662096329
2013-02-20,-0.06391324327054727,0.01486061077917351
2013-02-21,0.0,-0.015408527478286102
2013-02-22,0.006313275046237236,0.002918640335916448
2013-02-25,-0.007647587819234221,0.005992940418621378
2013-02-26,-0.00569029741549262,0.003073256886690744
2013-02-27,0.0030165478632677542,0.0025238557540073155
2013-02-28,0.03356686604350795,0.029275421105739965
2013-03-01,0.0012936006728626829,0.002270741979112053
2013-03-04,0.0019373791791001316,-0.003145309849164801
2013-03-05,0.006751274425553681,-0.004560318401006638
2013-03-06,-0.008042443406545557,-0.009894148762479715
2013-03-07,-0.005181411954796618,0.01305350909674168
2013-03-08,-0.007168488945685816,0.004022793180218199
2013-03-11,-0.011842290812048824,0.006437582502139847
2013-03-12,0.03191431660231198,0.001732897048041838
2013-03-13,-0.0070763320096317835,0.004318772390283298
2013-03-14,0.03551412585997161,0.0070428412069562605
2013-03-15,0.006830273670092494,0.001881174410797348
2013-03-18,0.023544919619735163,0.003921898542193062
2013-03-19,-0.014612142408235412,0.002379708939653076
2013-03-21,-0.029249216315068577,-0.015743009015676723
2013-03-22,-0.010793648914827236,0.012852657103515477
2013-03-25,0.005411423459161982,0.005095104737412893
2013-03-26,-0.00796810533075767,0.016632161880512898
2013-03-27,-0.018408439496226996,-0.013756322200997368
2013-03-28,-0.006868453718882567,-0.006779686057644537
2013-04-02,0.015630491512076378,0.001868871645134583
2013-04-03,-0.0006465665426641173,0.00760978940847905
2013-04-04,-0.03587672983377096,-0.015619973622178087
2013-04-05,-0.05369485406206765,-0.027408633256208115
2013-04-08,-0.019279459529576694,0.01084503288520763
2013-04-09,0.0007207280997417249,-0.02644249937815347
2013-04-10,0.03573700318719766,0.018407601695279708
2013-04-11,0.017913009106048938,-0.0005262903298465102
2013-04-12,-0.028746625272269705,-0.004396178313341493
2013-04-15,-0.0017584148551559825,0.003518317254242679
2013-04-16,0.026056819178635268,-0.011658800001001791
2013-04-17,-0.016946641927679033,-0.012695743423911696
2013-04-18,-0.025076376390748594,0.008422393169549253
2013-04-19,-0.004660307492618699,0.0012483018883346945
2013-04-22,0.013561843779759195,0.000178075458589484
2013-04-23,0.037911061646166776,0.02793835982527298
2013-04-24,0.019267081715253095,-0.05228787143792029
2013-04-25,0.004342793787304173,0.0025528705681637123
2013-04-26,-0.01884312665422769,-0.021910027744640053
2013-04-30,0.030771668060551493,0.008615761478994547
2013-05-02,0.03654408707209421,0.014258266810615762
2013-05-07,0.00727736380082711,-0.0105351953431775
2013-05-08,0.005031436849385495,0.02041436860859154
2013-05-09,-0.0018838503099056257,0.009241652456390833
2013-05-10,0.011250091560145711,0.002342243780085038
2013-05-13,-0.021357527938635067,0.007886757408117668
2013-05-14,-0.003816837581088858,0.01681906549323594
2013-05-15,0.0034993236192712367,0.01290800677147065
2013-05-16,-0.0006354030288340583,-0.00364627492229
2013-05-17,-0.014402555571627366,-0.005931579996922274
2013-05-20,0.03546927743972849,-0.004911438561653885
2013-05-21,0.009907161974612949,-0.005112331325258022
2013-05-22,0.014982782227039255,0.0015892037726764451
2013-05-23,-0.017759304907655083,-0.015471173774849802
2013-05-24,-0.012121343341135184,-0.0035904794825511593
2013-05-28,0.037740433676944934,0.008239458227908
2013-05-29,-0.029643069825629642,-0.024558981279518634
2013-05-30,0.043399135471929084,0.000182722276168898
2013-05-31,-0.012251749180657516,-0.016958746359641123
2013-06-03,0.0047990986648627195,-0.00746431742807397
2013-06-04,0.022778644182734356,0.008950259723756881
2013-06-05,-0.016217333097588476,-0.02576049297717135
2013-06-06,-0.014371584278105014,0.0034227313199666227
2013-06-07,-0.01427497874089978,0.0036000734562156435
2013-06-10,0.005795269553869284,-0.011413224583818271
2013-06-11,0.0015196110790277196,-0.011351886630609235
2013-06-12,-0.03838296123073223,0.008861584322442589
2013-06-13,0.0018915709558475888,-0.009054866016159268
2013-06-14,0.004713260911643757,-0.010310503635075855
2013-06-17,0.0031297823726557637,0.00019553008732980712
2013-06-18,0.0012494459369716364,0.007401489646031176
2013-06-19,0.00031199313384036917,0.00038826244145213646
2013-06-20,-0.02208299803438528,-0.04452668939047393
2013-06-21,-0.007363496979334515,0.002329494287489563
2013-06-24,-0.03199761036814158,-0.015497858990532649
2013-06-25,0.013184316139846382,0.010121368490885432
2013-06-26,0.009775125070505954,-0.0009159029304702505
2013-06-27,0.01000165165114992,0.011942229605279433
2013-06-28,0.0012832985369107027,-0.015205620376210071
2013-07-01,0.01337605950172941,0.015708600315600757
2013-07-02,0.005048829678009118,-0.006355191665135804
2013-07-03,-0.03948496443830505,0.004745077194718356
2013-07-05,-0.0009829605406432105,0.012112581103731156
2013-07-08,0.004904350422268009,0.01755663018030488
2013-07-09,-0.0032669427490082253,0.009923319895693923
