Date,ADS_return,TSLA_return
2011-09-12,-0.0036242005581124657,-0.003925850360657708
2011-09-13,0.026705842504004196,0.05111849763531784
2011-09-14,0.04123759444239253,0.010739467118760813
2011-09-15,0.009412697792685637,0.019528692217080038
2011-09-16,0.0026442920845155113,0.03872467339141989
2011-09-20,0.01191327983305003,0.008106626292679197
2011-09-21,-0.016289979580220746,-0.006170478506121996
2011-09-22,-0.06305042244087468,-0.0085470995952365
2011-09-26,0.025105926083794746,-0.004301042882612603
2011-09-27,0.041406782899093914,0.02591523822554325
2011-09-28,-0.01981491966677871,-0.06303784047403105
2011-09-29,-0.04192863204135901,-0.01929844290974743
2011-09-30,-0.010107047792232156,0.01113175790906425
2011-10-04,-0.040685500928986984,-0.03038731267717735
2011-10-05,0.031578014018736875,0.06978155447758294
2011-10-06,0.021158886106543463,0.06078683592429379
2011-10-07,0.02557151980391413,0.0011121780777958328
2011-10-11,0.04514659943216836,0.02271163513091054
2011-10-12,0.011696123333411806,0.006857922564544014
2011-10-13,-0.004981434259868379,0.005023404894428146
2011-10-14,-0.008526261186229721,0.003929206698284844
2011-10-17,-0.012875814515905314,-0.022715922183912444
2011-10-18,-0.0010210779868596084,0.03300156012836606
2011-10-19,0.011476338940462804,-0.02754600922682898
2011-10-20,0.0015135121728726086,-0.008377393739901939
2011-10-21,0.03701574383769244,0.02492456955695426
2011-10-24,-0.0007777764754065218,0.01838150022299108
2011-10-25,-0.003896927939183739,-0.010563443483298917
2011-10-26,-0.030527755492430024,-0.009603488355114853
2011-10-27,0.03830672912566086,0.02749556361551095
2011-10-28,0.013278520583606053,0.03786913285357847
2011-10-31,-0.022229800595432954,-0.01688088644754746
2011-11-01,-0.031975665282376844,-0.016824499860290786
2011-11-02,0.03646136565302464,-0.005903820096683331
2011-11-04,-0.01036676096265882,0.11813135148467405
2011-11-07,-0.014656755025046299,-0.03271763931682673
2011-11-08,0.016817227304349685,0.018064189506432404
2011-11-09,-0.013430892824165874,-0.030614668203027096
2011-11-10,-0.006984203795765059,0.014467412190945158
2011-11-11,0.03945953422976585,0.07113970041413047
2011-11-14,0.013384647850036476,-0.012563671090734202
2011-11-15,-0.011653755505770096,0.021147444508642213
2011-11-16,-0.014711927342366581,0.029332697289279067
2011-11-17,-0.008420572689277057,-0.03672808671129182
2011-11-18,-0.010875086182407479,-0.032591962351159215
2011-11-21,-0.03253144794718911,-0.02610459064403182
2011-11-22,0.006346786348864906,0.009713377326128467
2011-11-25,-0.010978439726447825,-0.012866959252197474
2011-11-28,0.02566582635503959,0.028030517394003602
2011-11-29,-0.005849089234378251,-0.02519184650816911
2011-11-30,0.05557266065662691,0.030704907691641328
2011-12-01,-0.013485032406696766,-0.0042854060073752535
2011-12-02,0.00965061970133135,0.021245139933400776
2011-12-05,-0.020767264117039785,0.03308036572127163
2011-12-06,-0.0033396103624416993,0.01298909933197356
2011-12-07,-0.0027586531707556343,-0.019693657606721395
2011-12-08,-0.014108540769068338,-0.10150069984533772
2011-12-09,0.002997213627755454,0.0048442529739587065
2011-12-12,-0.039683674359337756,-0.020505225842239048
2011-12-13,0.005796077420341773,-0.03207755763582074
2011-12-14,-0.009331424300420315,-0.0317377437772208
2011-12-15,-0.002294401026316936,0.0031496087926734654
2011-12-16,0.004479476570406823,-0.02190129889370142
2011-12-19,-0.0031230514178638975,-0.008968669982760375
2011-12-20,0.03282016263903167,0.005390848634876373
2011-12-21,-0.002525563382496487,-0.011898463791614472
2011-12-22,0.011065345634850197,0.007228076283002788
2011-12-27,0.006382023266204336,0.028400914923973498
2011-12-28,-0.010190780939980944,-0.0021023133181010804
2011-12-29,0.003007940580000015,0.007686970066617537
2011-12-30,0.006387211306747343,-0.005934770533820859
2012-01-04,0.0332647677383588,-0.030213779670545764
2012-01-05,0.002306872902797716,-0.021521822841481002
2012-01-06,-0.006549748415842445,-0.007773535206536073
2012-01-10,0.03382417167846608,0.026042219447979142
2012-01-11,-0.001308792934602926,0.021845058078604478
2012-01-12,0.00466631508067145,0.0007082153270520293
2012-01-13,-0.019367031220636214,-0.21477157045596382
2012-01-17,0.0367202634064393,0.15458932865116734
2012-01-18,0.021366072780493264,0.007863699160698576
2012-01-19,-0.015344683835145685,-0.0018666796883242283
2012-01-20,0.007069772472964243,-0.005997019472374291
2012-01-23,-0.005797146527147377,0.006370641744607785
2012-01-24,0.0007263899769077585,0.023990816601907255
2012-01-25,0.0025385611284691485,0.01985979732710717
2012-01-26,0.022915525754896193,0.03409228429631189
2012-01-27,-0.010318596782901346,0.013386127231772089
2012-01-30,-0.007539078883757155,0.008149450875026224
2012-01-31,-0.007596411216706771,-0.017053619293601344
2012-02-01,0.038291580226227945,0.01739174271186902
2012-02-02,0.0012224010045191274,0.022397727194196762
2012-02-03,0.014897160671955323,0.02931806075661167
2012-02-06,0.00582907340815945,0.020652013106127617
2012-02-07,-0.016372688221580164,-0.006309137746723313
2012-02-08,-0.014703495441713788,0.010388886133824275
2012-02-09,-0.002118413328703509,0.020152657834560845
2012-02-10,-0.0014146643682097807,-0.0464908453760629
2012-02-13,0.012485904205159843,0.012462215927744727
2012-02-14,0.009566078116371259,0.05197575755057829
2012-02-15,0.02546498493348041,0.012880214781835694
2012-02-16,-0.002196029191841253,0.01711467024209758
2012-02-17,0.012103023807769347,0.022849901983778773
2012-02-21,-0.014134727053983729,-0.013531255633909424
2012-02-22,-0.008679973456748853,-0.008149026350590161
2012-02-23,0.006814213925918927,0.009018184754852278
2012-02-24,-0.002549938347242245,-0.02284806512303723
2012-02-27,-0.009405675889117145,-0.0038593190822696455
2012-02-28,0.011616030431553764,0.005635548060573104
2012-02-29,0.001696883924913177,-0.011901389928177346
2012-03-01,0.017479639526618476,0.029491963440723745
2012-03-02,-0.011562818885448696,-0.010810886727012569
2012-03-05,0.002356852270479063,-0.00796349868489996
2012-03-06,-0.029695020663692964,-0.019737452635966046
2012-03-07,-0.030425229972027797,0.0003019175623113627
2012-03-08,0.032674454987668786,-0.0015107723301203187
2012-03-09,0.004139484264765768,0.04926529138977979
2012-03-12,0.010614689851361136,0.03590480373717328
2012-03-13,0.02156426563910032,0.002219196534042864
2012-03-14,-0.0033390234152764725,-0.022416152630879652
2012-03-15,-0.007216743564264602,-0.008251604534404041
2012-03-16,-0.00455795064652216,0.009101314246345561
2012-03-19,-0.0011852262575303507,-0.00967290614530337
2012-03-21,-0.023828899213846722,0.004848205565220681
2012-03-22,0.004327841446443055,-0.021568052636790735
2012-03-23,-0.001382794555415281,-0.009345861872326592
2012-03-26,0.02003647918758861,0.09295999724986148
2012-03-27,0.0,0.014335180253040647
2012-03-28,-0.01005371156459002,-0.0023750111061634897
2012-03-29,-0.015533566495633373,-0.013833580540594647
2012-03-30,0.018099284604299028,-0.0024138403881454715
2012-04-02,0.04296502514154773,-0.01788180847715401
2012-04-03,-0.010032151330700179,0.03834753274601984
2012-04-04,-0.033958438049642645,-0.08250116889400999
2012-04-05,0.01577769300093976,-0.014968615693921378
2012-04-10,-0.023502332865250452,-0.06037091451619495
2012-04-11,0.007382616777042005,0.019222590654223663
2012-04-12,0.018305561464436404,0.010521636378673243
2012-04-13,-0.021217736902563136,0.004475645312007334
2012-04-16,0.019368523760078672,-0.04071036038241996
2012-04-17,0.014864603715671441,-0.00031006356861633714
2012-04-18,-0.007154153573011498,0.012943107869153772
2012-04-19,-0.006365246373666114,0.01519324272477518
2012-04-20,-0.00201848485255779,0.0
2012-04-23,-0.04212773773925586,-0.0374851561715243
2012-04-24,0.01620099758964742,-0.0037641511859289926
2012-04-25,0.015602542884909969,0.03368154004560766
2012-04-26,-0.002555091883090972,0.017470383570182258
2012-04-27,0.020093514238594706,-0.004489069202782658
2012-05-02,0.05433112411729973,0.01783635301967228
2012-05-07,-0.004761159175751362,-0.04427761342990661
2012-05-08,-0.04058347737009305,-0.07280584007011583
2012-05-09,0.018385396581801897,-0.004315425784269756
2012-05-10,0.0009754140846494199,0.09209932364343651
2012-05-11,0.008388880446756048,-0.02177663145968306
2012-05-14,-0.015849699903052135,-0.07032269218375341
2012-05-15,0.0165047728931448,-0.02118078881264671
2012-05-16,-0.00032752913156550655,-0.008531019150741772
2012-05-17,-0.010700534806699597,-0.02112632685195781
2012-05-18,-0.02039860869659268,-0.035991806381694885
2012-05-21,0.027490209666434652,0.04296776770246973
2012-05-22,0.008509353027088582,0.06818147994853917
2012-05-23,-0.03094481674352704,0.007117500236396959
2012-05-24,-0.010135229796882118,-0.024144696154046085
2012-05-25,0.004742515451582262,-0.01564358745015725
2012-05-29,0.02552480760578839,0.06115733111433531
2012-05-30,-0.01694396902536704,-0.04122970356925142
2012-05-31,0.00834178358050466,-0.03038123834349917
2012-06-01,-0.050952349882190905,-0.04684290876007481
2012-06-04,-0.024421639517793078,-0.009637804561382673
2012-06-05,0.00820697363106085,0.0010754975239140971
2012-06-06,0.017263156853496813,0.04586832455118714
2012-06-07,0.02670964844428963,-0.009974253111374247
2012-06-08,-0.010598490884669812,0.038981380093595315
2012-06-11,-0.00499611031446439,-0.03243524141249493
2012-06-12,-0.0029404095606118947,0.01837407904064201
2012-06-13,-0.003296601951578324,0.003701838317898928
2012-06-14,-0.018948009456874276,-0.012846728622038232
2012-06-15,0.02518502096906449,0.017538426236209975
2012-06-18,-0.0010368954577238774,0.06253048833432559
2012-06-19,0.021719677757263158,0.007821094145583319
2012-06-20,-0.0020322357345010124,0.0513244266545723
2012-06-21,-0.018132531010704684,-0.0482130675311699
2012-06-22,-0.016359507374670477,0.04850911607558487
2012-06-25,-0.010938796026719802,-0.020329548559242478
2012-06-26,-0.00142025055265882,-0.046361823898426115
2012-06-27,0.02109415662497268,0.011011531745877712
2012-06-28,-0.01790151984103108,-0.0173587760584069
2012-06-29,-0.00017711935329087504,-0.0038277239106725785
2012-07-02,0.016512034921066326,-0.028855981227706693
2012-07-03,0.012121196572553443,0.008516265031492162
2012-07-05,0.015880066506603414,0.01842029785131906
2012-07-06,-0.024002198623730188,-0.0077145994953304355
2012-07-09,-0.0048706939668000365,0.016005463313276447
2012-07-10,0.016429342420928795,-0.0070108636431833364
2012-07-11,-0.01747610830712524,0.007645784299433484
2012-07-12,-0.014593639523496406,0.03707015271506364
2012-07-13,0.02535773565160366,0.04631145622398734
2012-07-17,0.00516703527673834,-0.026628852316618386
2012-07-18,0.0024022542082299046,-0.03664519949959127
2012-07-19,0.031046807502763233,0.003725493171845879
2012-07-20,-0.004662767955200272,-0.014986199684726823
2012-07-23,-0.026041400145602082,-0.03619293293547567
2012-07-24,0.011243633461690378,-0.02710909810810802
2012-07-25,-0.002034916320828806,-0.030279536774242045
2012-07-26,0.023652986702979592,-0.02873365160878888
2012-07-27,0.010882198099289732,0.047892602002319054
2012-07-30,0.011251550581181824,-0.0760126600868578
2012-07-31,-0.009122010149604813,0.002556145266178098
2012-08-01,-0.0034422773411428628,-0.043606685096535605
2012-08-02,-0.030002234379787433,-0.005730674708984983
2012-08-03,0.033444511720930256,0.04385188252884941
2012-08-06,0.007011809123417944,0.03601397484800184
2012-08-07,-0.0013007652389821261,0.06769501277135147
2012-08-08,0.0016257933452403523,-0.03910171196974018
2012-08-09,-0.00521172980916251,0.010940280058793309
2012-08-10,0.0027721119428089644,0.017860659825711743
2012-08-13,-0.002608890092639094,0.0402606813876303
2012-08-14,0.010717904037988538,-0.0577813786059542
2012-08-15,0.0038691215701499196,-0.0006800408286556255
2012-08-16,0.0038542091478681205,0.030153005167386754
2012-08-17,0.00972974372000449,-0.009617020059746725
2012-08-20,0.0,-0.016801470497427667
2012-08-21,0.0011103770633515571,-0.013647396844860656
2012-08-22,-0.022285462486342278,0.02844756584045186
2012-08-23,0.0,0.025710018191953878
2012-08-24,0.007752019262014427,-0.04084911279661917
2012-08-27,0.004974782877692836,-0.040821994520255166
2012-08-28,-0.006584870584906659,0.012980396023104177
2012-08-29,0.005303410148185708,-0.009807468982526666
2012-08-30,-0.01566951940363017,0.0
2012-08-31,0.012780278800907499,0.003864399679998574
2012-09-04,-0.00016090277723376217,-0.013413579396455481
2012-09-05,0.018004230095470707,-0.007132626529843776
2012-09-06,0.014889333003049522,0.021597511455953095
2012-09-07,-0.0035843405134740377,0.027635645198356602
2012-09-10,0.0007801523989849176,-0.06984498668516466
2012-09-11,-0.0053182482808780416,0.015588425136426933
2012-09-12,-0.004086093157450859,0.017118891663682745
2012-09-13,-0.004261050366251244,0.04155719093208541
2012-09-14,0.018955786560899426,0.030401506702004137
2012-09-18,0.005107755664587544,0.030781662904734643
2012-09-19,0.009832707925506796,-0.009296460754506648
2012-09-20,0.0027481040882685365,-0.004842592269668297
2012-09-21,-0.0059638633252795566,-0.028892357698383875
2012-09-24,-0.008162035720439312,0.021095047238352295
2012-09-25,0.017930091408734004,-0.10297154720705591
2012-09-26,-0.015458929366082761,-0.004347796625283353
2012-09-27,-0.007276231601069548,0.03391361889848812
2012-09-28,-0.008112352001509166,0.02735157473629889
2012-10-01,0.025670178053329877,-0.0041068161056583286
2012-10-02,-0.012288887064212863,0.021710452813853726
2012-10-04,0.011525087911099253,-0.013513685609675316
2012-10-05,0.024599693957402323,-0.01749919448054587
2012-10-09,-0.01683749698413484,-0.018163195794828592
2012-10-10,-0.005320379854091449,0.0010568610978990355
2012-10-11,0.013473759544434775,-0.0028208763416412296
2012-10-12,0.001352422905807738,-0.02430430610550066
2012-10-15,0.006138218503935865,-0.011278962780041825
2012-10-16,0.013343534870168438,0.0263600390964188
2012-10-17,0.0029411199170905795,0.026724551534980597
2012-10-18,-0.009590715075653565,-0.02743749274164927
2012-10-19,-0.009833061916712193,-0.010756682943041312
2012-10-22,0.0,0.003957551486607525
2012-10-23,-0.0328747815713077,0.0192039688879157
2012-10-24,0.0015462346820679961,-0.03476426112704051
2012-10-25,0.0055460198948594,0.0036403389309744515
2012-10-26,-0.001691174028620823,-0.005100229727850248
2012-10-31,0.011475845790094417,0.027023803615236555
2012-11-01,0.011496001077109037,0.039042986725336314
2012-11-02,0.004202281236672215,-0.011346176387301454
2012-11-05,-0.008271274316645415,0.08545414854102336
2012-11-06,-0.00045315113650726664,-0.011173300598125302
2012-11-07,-0.01353734370156441,0.012442368007200106
2012-11-08,-0.01449978069311225,-0.007319109841026288
2012-11-09,-0.0024891780197751558,-0.032129942625465126
2012-11-12,0.002333843976572212,0.02443516263078505
2012-11-13,0.0,0.017230834458128168
2012-11-14,-0.011880711917664304,-0.007302842425629725
2012-11-15,-0.0066268775511084035,-0.01800688554548476
2012-11-16,-0.008904292737529476,0.03255953108421261
2012-11-19,0.035614287223560415,0.03335695407934354
2012-11-20,0.005533424511006232,0.002427246410954355
2012-11-21,-0.00599593701368081,-0.016190944554066677
2012-11-26,0.02150947421281656,-0.006178610848543081
2012-11-27,0.003314895376083782,-0.003725493171845979
2012-11-28,0.0034537200486892557,0.03304056947447829
2012-11-29,0.007467097643459373,0.013747945369559903
2012-11-30,0.006081832721893461,0.0038513157343714236
2012-12-03,-0.004446523479937405,0.0233791773925909
2012-12-04,-0.0017840391223592669,-0.021016447479572237
2012-12-05,-0.005371801388346688,-0.005620573802272118
2012-12-06,0.007007336874331717,0.0056205738022721595
2012-12-07,0.005038664141861924,0.00793293421287079
2012-12-10,0.01102534058099975,0.011638246337209507
2012-12-11,-0.0041018170731745,0.020329948860385742
2012-12-12,0.01457323934332349,-0.0005670825456938287
2012-12-13,-0.021053656607871382,-0.04792544875816131
2012-12-14,0.00471709933052997,0.005932974806778624
2012-12-17,0.003083549314252345,0.017299976222043437
2012-12-18,-0.010463760051261876,0.005508000430191542
2012-12-19,0.0011845067518221177,0.0005780635915586361
2012-12-20,-0.006085242412070404,-0.005214409190203657
2012-12-21,0.0019333662205309014,-0.012567752734270974
2012-12-27,0.00044581321104688454,-0.009159496880098683
2012-12-28,0.0,-0.01404889344856629
2013-01-04,-0.009101166804773825,0.034904488231389405
2013-01-07,-0.0066165932943810695,-0.0017457670495563313
2013-01-08,0.0012063645700519639,-0.019406666095203584
2013-01-09,0.013173762694463171,-0.001188383995895259
2013-01-10,0.00014870865656518476,-0.0032752747241322684
2013-01-11,-0.0023820637003909104,-0.018663967698850033
2013-01-15,0.016409556015917814,0.02963851042820464
2013-01-16,0.025622055208395455,0.005882252254990081
2013-01-17,0.014472605965421298,0.008177703402938195
2013-01-18,-0.005225761578994309,0.004063837173846314
2013-01-22,-0.014117904532757118,0.01922305670110215
2013-01-23,0.007440346373142036,0.022757015539780618
2013-01-24,-0.008446124647128132,0.02712872145691838
2013-01-25,0.008588793823621885,-0.00027043395404979624
2013-01-28,-0.006004513089082435,0.027998069686158818
2013-01-29,0.003721104235407733,-0.002105765453037869
2013-01-30,-0.010916385673017618,-0.011395406054075755
2013-01-31,-0.011475326618495551,-0.000266613363344521
2013-02-01,0.029367427237144157,0.02084235930225987
2013-02-04,-0.03449363918979098,-0.014729277142365833
2013-02-05,-0.005743334121264994,0.010280807160967142
2013-02-06,-0.009944337226930357,0.026909696522713567
2013-02-07,0.0019372462652981937,0.007883117947026518
2013-02-08,0.02310438669176545,-0.006097528899719991
2013-02-12,0.002905494519084867,-0.035009487027239626
2013-02-13,0.008521695257111743,0.014671523321133821
2013-02-14,-0.002880722905550942,-0.004692422521844066
2013-02-15,0.011045148498341047,-0.032667862661792425
2013-02-19,0.02145152982477751,0.05871702125219774
2013-02-20,0.0066797167351257385,-0.019018769094728164
2013-02-21,-0.017489197532525,-0.09178761611631195
2013-02-22,-0.00793518041417668,0.02666079016554971
2013-02-25,0.005815917114379204,-0.04909483394114478
2013-02-26,-0.024483956587351623,0.0014532483090513824
2013-02-27,0.005204453703858117,0.01927279614132918
2013-02-28,0.006468018481785802,-0.007721931692090489
2013-03-01,0.010546032136531368,-0.005181358443702765
2013-03-04,-0.003692934493984526,0.02648595509307389
2013-03-05,0.01916640420395135,0.029629744453876
2013-03-06,0.0004186849732552576,0.027981297843888874
2013-03-07,0.0636484835905793,0.014225766961514274
2013-03-08,-0.002359250684671038,0.0062581950501634405
2013-03-11,0.020137061043203303,0.01624367308193883
2013-03-12,0.006665880479872618,0.0005114037638205392
2013-03-13,0.007889949425479905,-0.003585125524829378
2013-03-14,0.00012680697266203154,-0.056193129718154676
2013-03-15,0.010715705685675295,-0.04325589833744236
2013-03-18,0.006623667917952272,-0.0039749908681411365
2013-03-19,-0.007250889192035006,-0.0019934506391531496
2013-03-21,-0.020151477806457027,0.026165397604131
2013-03-22,0.02490781622706441,0.016797889818227534
2013-03-25,0.01561180038662184,0.024546074562696675
2013-03-26,0.01185493539572608,0.008754585692698852
2013-03-27,-0.010503415216819488,0.007892674385808136
2013-03-28,-0.006281280870290635,-0.007100647941764652
2013-04-02,0.008243690823147349,0.1572000055498444
2013-04-03,-0.003805601282722067,-0.07587913134777824
2013-04-04,-0.015619665532127755,0.021899564733189856
2013-04-05,-0.015613334465492644,-0.01535168127236261
2013-04-08,-0.0010157639181269296,0.01105787696546608
2013-04-09,-0.02144269184638819,-0.03231185915418715
2013-04-10,0.011484507589540699,0.03302876679451425
2013-04-11,0.017677416717883247,0.040497025343293414
2013-04-12,-0.01754894819261854,0.0036638465533221426
2013-04-15,-0.001412363169806825,-0.010339000889867807
2013-04-16,-0.0117594052166151,0.05153578231159448
2013-04-17,-0.01308401527916337,-0.003075551599662277
2013-04-18,-0.0011859801077885098,0.03289627870340095
2013-04-19,0.009056884659828767,0.01814397817787649
2013-04-22,0.0013059752136428118,0.048162684235589226
2013-04-23,0.03462785209252065,0.016205868984281488
2013-04-24,0.004778369346112645,-0.01143541663820194
2013-04-25,-0.0017579528067260808,0.030657482492793334
2013-04-26,-0.005924240549306292,-0.015504167004715422
2013-04-30,0.002525317844805651,0.053059329697380184
2013-05-02,0.002518942455761771,0.0022201488614241732
2013-05-07,0.0622955729516294,0.025544118537008914
2013-05-08,0.0008268559165478097,0.005031511109271206
2013-05-09,0.0009596697429743141,0.21829223654940616
2013-05-10,-0.006133333697570888,0.10079680086353374
2013-05-13,0.00012069528522840185,0.1343778376148995
2013-05-14,0.012465722386717826,-0.05333355731111206
2013-05-15,0.009956179781460617,0.01903910505038549
2013-05-16,0.019504269750565423,0.08373520037172787
2013-05-17,-0.010931696963243611,-0.008163310639160981
2013-05-20,0.012318754037162913,-0.017196168701867524
2013-05-21,0.009883881321929725,-0.026476013071925132
2013-05-22,0.002512983870202448,-0.004003872099518518
2013-05-23,-0.014593889633550426,0.06102915875595922
2013-05-24,-0.009186714477770112,0.045843324295842584
2013-05-28,0.010806096543893055,0.12794049143968425
2013-05-29,-0.024213301363454846,-0.05304560417915977
2013-05-30,0.0029557705035941897,0.0030537289611104364
2013-05-31,-0.00734601599732203,-0.0709685018000509
2013-06-03,-0.019089469900400054,-0.054334414622805
2013-06-04,0.013125691289397718,0.02401011776216185
2013-06-05,-0.013246892036184761,0.005572876026346446
2013-06-06,-0.011828580213594298,0.020548616226527868
2013-06-07,0.00073568584781334,0.04705219179990781
2013-06-10,0.005744679924008778,-0.01969481205893952
2013-06-11,-0.0159709168424815,-0.05738775664833562
2013-06-12,-0.004965848744976331,0.03392627068114773
2013-06-13,0.01089258347853087,0.004593923582344817
2013-06-14,0.014179458950352155,0.02136319624825209
2013-06-17,0.012184141808849872,0.018765923537237484
2013-06-18,-0.006978643785887355,0.011576587511090378
2013-06-19,-0.005084055685042622,0.012399841735458834
2013-06-20,-0.0423908899035281,-0.0392589057053053
2013-06-21,-0.0029163931229612707,-0.01098911131082476
2013-06-24,-0.020656273587512597,0.019300191108536546
2013-06-25,0.03940021027989164,0.008926480382305568
2013-06-26,0.011770012074675113,0.03190736705837928
2013-06-27,0.03199885291461242,0.03284473478066297
2013-06-28,-0.008265126601384197,-0.01745115143787186
2013-07-01,0.011242970804099098,0.08752353157881501
2013-07-02,-0.003455213011763893,0.005446821976898649
2013-07-03,-0.022204437191419964,-0.02214114323229873
2013-07-05,-0.011660207002021887,0.04122453550299676
2013-07-08,0.01652933774866514,0.012577782851676782
2013-07-09,0.016738331255302316,0.015016980273935585
2013-07-10,0.008206149362052165,-0.009604501869616434
2013-07-11,0.011657430447362838,0.026950187040075957
2013-07-12,0.005836385403102554,0.033583000826865085
2013-07-16,-0.019746850282267817,-0.1749583573292222
