Date,LHA_return,ADS_return
2012-02-03,0.02415130026603006,0.014897160671955323
2012-02-06,-0.012002636368083262,0.00582907340815945
2012-02-07,-0.0017905389656645001,-0.016372688221580164
2012-02-08,0.004470245828858315,-0.014703495441713788
2012-02-09,-0.0148283707611406,-0.002118413328703509
2012-02-10,-0.030333146323771418,-0.0014146643682097807
2012-02-13,-0.0004669160107755956,0.012485904205159843
2012-02-14,-0.017424394010914203,0.009566078116371259
2012-02-15,0.011806422368376946,0.02546498493348041
2012-02-16,-0.006594348972743995,-0.002196029191841253
2012-02-17,0.022892716213269503,0.012103023807769347
2012-02-21,-0.0060225425925446215,-0.014134727053983729
2012-02-22,-0.025890022366933236,-0.008679973456748853
2012-02-23,-0.0124762549277431,0.006814213925918927
2012-02-24,0.006257696977737571,-0.002549938347242245
2012-02-27,-0.024284752355892714,-0.009405675889117145
2012-02-28,0.01657757662276524,0.011616030431553764
2012-02-29,0.0077071757331275605,0.001696883924913177
2012-03-01,0.004309331292759935,0.017479639526618476
2012-03-02,0.0033390095699415896,-0.011562818885448696
2012-03-05,-0.01874616797755004,0.002356852270479063
2012-03-06,-0.027547330413533612,-0.029695020663692964
2012-03-07,0.0,-0.030425229972027797
2012-03-08,-0.008615297239765209,0.032674454987668786
2012-03-09,-0.007169456141614245,0.004139484264765768
2012-03-12,-0.0010137875005525499,0.010614689851361136
2012-03-13,0.031158946054421405,0.02156426563910032
2012-03-14,0.0333606117578895,-0.0033390234152764725
2012-03-15,-0.009075859401996834,-0.007216743564264602
2012-03-16,0.00669537943244021,-0.00455795064652216
2012-03-19,-0.0014308112696654206,-0.0011852262575303507
2012-03-21,-0.006705223695027196,-0.023828899213846722
2012-03-22,-0.015008822092144653,0.004327841446443055
2012-03-23,0.005351650509548433,-0.001382794555415281
2012-03-26,0.015884778916733223,0.02003647918758861
2012-03-27,0.021729508103847692,0.0
2012-03-28,-0.009861320972279876,-0.01005371156459002
2012-03-29,-0.025329915873494164,-0.015533566495633373
2012-03-30,0.015846638885738475,0.018099284604299028
2012-04-02,-0.002384910143812062,0.04296502514154773
2012-04-03,0.007611732501179406,-0.010032151330700179
2012-04-04,-0.04656509569203841,-0.033958438049642645
2012-04-05,0.011355464183546384,0.01577769300093976
2012-04-10,-0.020633674805061477,-0.023502332865250452
2012-04-11,0.008781729853964252,0.007382616777042005
2012-04-12,0.016260372438821297,0.018305561464436404
2012-04-13,-0.027350019802540024,-0.021217736902563136
2012-04-16,-0.010604423402743137,0.019368523760078672
2012-04-17,0.02813125685487902,0.014864603715671441
2012-04-18,-0.01893424461060628,-0.007154153573011498
2012-04-19,-0.011230010181824613,-0.006365246373666114
2012-04-20,0.005074172836840514,-0.00201848485255779
2012-04-23,-0.05450051530527778,-0.04212773773925586
2012-04-24,0.022408973033136083,0.01620099758964742
2012-04-25,0.03724070313148669,0.015602542884909969
2012-04-26,-0.01624391108839498,-0.002555091883090972
2012-04-27,0.02076552595653296,0.020093514238594706
2012-05-02,-0.007042393522629598,0.05433112411729973
2012-05-07,-0.05201088861311473,-0.004761159175751362
2012-05-08,-0.016946040270239063,-0.04058347737009305
2012-05-09,0.003551483253350727,0.018385396581801897
2012-05-10,0.016807063554090947,0.0009754140846494199
2012-05-11,0.00835275433185231,0.008388880446756048
2012-05-14,-0.0256032379715429,-0.015849699903052135
2012-05-15,-0.036109066232162486,0.0165047728931448
2012-05-16,-0.0011497015924776123,-0.00032752913156550655
2012-05-17,-0.01939769394212091,-0.010700534806699597
2012-05-18,-0.00505610188683442,-0.02039860869659268
2012-05-21,0.009035961098963945,0.027490209666434652
2012-05-22,0.023438125311480457,0.008509353027088582
2012-05-23,-0.04349773097240976,-0.03094481674352704
2012-05-24,0.00960792701034553,-0.010135229796882118
2012-05-25,0.0009439895137863985,0.004742515451582262
2012-05-29,0.022968150256812005,0.02552480760578839
2012-05-30,-0.016385325085009613,-0.01694396902536704
2012-05-31,-0.0062290419067684835,0.00834178358050466
2012-06-01,-0.025190891108905485,-0.050952349882190905
2012-06-04,-0.008987224258773598,-0.024421639517793078
2012-06-05,-0.01722685113254268,0.00820697363106085
2012-06-06,0.02609324523836316,0.017263156853496813
2012-06-07,-0.0013310630529061133,0.02670964844428963
2012-06-08,-0.0020604754262986856,-0.010598490884669812
2012-06-11,-0.019232570000706703,-0.00499611031446439
2012-06-12,-0.005954561762093755,-0.0029404095606118947
2012-06-13,0.0004976645558446358,-0.003296601951578324
2012-06-14,-0.002490376509603258,-0.018948009456874276
2012-06-15,0.018895222154413867,0.02518502096906449
2012-06-18,0.004881680277248532,-0.0010368954577238774
2012-06-19,0.04836112951155394,0.021719677757263158
2012-06-20,0.02089128012531693,-0.0020322357345010124
2012-06-21,0.008371124410065682,-0.018132531010704684
2012-06-22,0.010199179148044427,-0.016359507374670477
2012-06-25,-0.021300346386014638,-0.010938796026719802
2012-06-26,0.0013660828225266538,-0.00142025055265882
2012-06-27,0.010523439209232977,0.02109415662497268
2012-06-28,-0.012915050070916199,-0.01790151984103108
2012-06-29,0.038365065321968574,-0.00017711935329087504
2012-07-02,-0.0006585485160542196,0.016512034921066326
2012-07-03,0.01892596963974831,0.012121196572553443
2012-07-05,-0.008765830548660515,0.015880066506603414
2012-07-06,0.007687768609051732,-0.024002198623730188
2012-07-09,0.017640969750320583,-0.0048706939668000365
2012-07-10,0.01587570235837961,0.016429342420928795
2012-07-11,0.006549991863102718,-0.01747610830712524
2012-07-12,-0.002074829116569441,-0.014593639523496406
2012-07-13,0.011871111708033625,0.02535773565160366
2012-07-17,-0.003701010270263047,0.00516703527673834
2012-07-18,0.011367762185827674,0.0024022542082299046
2012-07-19,0.007507536948235503,0.031046807502763233
2012-07-20,-0.00425416863267848,-0.004662767955200272
2012-07-23,-0.022064617069062112,-0.026041400145602082
2012-07-24,-0.0032217969264947246,0.011243633461690378
2012-07-25,0.011797670145918874,-0.002034916320828806
2012-07-26,0.02939915670523322,0.023652986702979592
2012-07-27,0.007464426427983446,0.010882198099289732
2012-07-30,0.03171770030020575,0.011251550581181824
2012-07-31,-0.015489224832335736,-0.009122010149604813
2012-08-01,0.004866239356130875,-0.0034422773411428628
2012-08-02,-0.013193583480884959,-0.030002234379787433
2012-08-03,0.006374086972360518,0.033444511720930256
2012-08-06,0.003902595448504417,0.007011809123417944
2012-08-07,-0.0009741941581565448,-0.0013007652389821261
2012-08-08,-0.03017787184678011,0.0016257933452403523
2012-08-09,-0.006955347657524626,-0.00521172980916251
2012-08-10,0.007256684345804824,0.0027721119428089644
2012-08-13,-0.0008038428105389259,-0.002608890092639094
2012-08-14,0.009502544684322073,0.010717904037988538
2012-08-15,-0.007795465160937217,0.0038691215701499196
2012-08-16,0.002905475413128644,0.0038542091478681205
2012-08-17,-0.0039091857900729445,0.00972974372000449
2012-08-20,-0.014058483980419785,0.0
2012-08-21,0.017367197639813387,0.0011103770633515571
2012-08-22,-0.005822463425034553,-0.022285462486342278
2012-08-23,-0.004440311462086252,0.0
2012-08-24,-0.005882702741756535,0.007752019262014427
2012-08-27,0.008912236452595193,0.004974782877692836
2012-08-28,-0.008098816793776139,-0.006584870584906659
2012-08-29,-0.013302169333255568,0.005303410148185708
2012-08-30,0.005342143527303909,-0.01566951940363017
2012-08-31,0.005109924981335082,0.012780278800907499
2012-09-04,-0.01396035272870203,-0.00016090277723376217
2012-09-05,-0.002484055025406972,0.018004230095470707
2012-09-06,0.033023733151067845,0.014889333003049522
2012-09-07,0.015025878090918989,-0.0035843405134740377
2012-09-10,0.024391480273535115,0.0007801523989849176
2012-09-11,0.026630039893321755,-0.0053182482808780416
2012-09-12,0.01629096327735843,-0.004086093157450859
2012-09-13,-0.010208797381770737,-0.004261050366251244
2012-09-14,0.00558125445854474,0.018955786560899426
2012-09-18,-0.004183070912004418,0.005107755664587544
2012-09-19,0.004183070912004381,0.009832707925506796
2012-09-20,0.017927367976555135,0.0027481040882685365
2012-09-21,-0.0031940906129482496,-0.0059638633252795566
2012-09-24,-0.0045808022134391085,-0.008162035720439312
2012-09-25,0.003666402430191051,0.017930091408734004
2012-09-26,-0.021267884955723276,-0.015458929366082761
2012-09-27,0.0028000570214061797,-0.007276231601069548
2012-09-28,-0.01691776272785154,-0.008112352001509166
2012-10-01,0.014585104291195495,0.025670178053329877
2012-10-02,0.014835527331378636,-0.012288887064212863
2012-10-04,0.004591528424871885,0.011525087911099253
2012-10-05,0.0054819210109190945,0.024599693957402323
2012-10-09,-0.02211043888855957,-0.01683749698413484
2012-10-10,-0.00607342816421543,-0.005320379854091449
2012-10-11,0.016729079807186045,0.013473759544434775
2012-10-12,-0.0064725807309660615,0.001352422905807738
2012-10-15,-0.0018569238062978756,0.006138218503935865
2012-10-16,0.01750386977107123,0.013343534870168438
2012-10-17,0.010899298081041443,0.0029411199170905795
2012-10-18,0.024978846851183498,-0.009590715075653565
2012-10-19,-0.00929415373422183,-0.009833061916712193
2012-10-22,-0.012077902135376458,0.0
2012-10-23,-0.030616969281747945,-0.0328747815713077
2012-10-24,-0.008855680178280758,0.0015462346820679961
2012-10-25,0.006067651778714742,0.0055460198948594
2012-10-26,0.009724543384880215,-0.001691174028620823
2012-10-31,0.08308667362292634,0.011475845790094417
2012-11-01,0.029253988112051252,0.011496001077109037
2012-11-02,0.013093517237697144,0.004202281236672215
2012-11-05,-0.00898331736350886,-0.008271274316645415
2012-11-06,0.029104741994407827,-0.00045315113650726664
2012-11-07,-0.017279908079893637,-0.01353734370156441
2012-11-08,-0.011414835102651337,-0.01449978069311225
2012-11-09,0.007759878628020847,-0.0024891780197751558
2012-11-12,0.010924760351488792,0.002333843976572212
2012-11-13,0.012397532811290447,0.0
2012-11-14,-0.0031845670998468293,-0.011880711917664304
2012-11-15,-0.052385203736385236,-0.0066268775511084035
2012-11-16,-0.01823232797649009,-0.008904292737529476
2012-11-19,0.02116921773032519,0.035614287223560415
2012-11-20,0.005431350330270837,0.005533424511006232
2012-11-21,-0.005850378297651329,-0.00599593701368081
2012-11-26,0.08281147576873468,0.02150947421281656
2012-11-27,-0.006968652080749235,0.003314895376083782
2012-11-28,-0.0027233239623367664,0.0034537200486892557
2012-11-29,0.009306095192193102,0.007467097643459373
2012-11-30,-0.015166513392990705,0.006081832721893461
2012-12-03,0.0058604182007974855,-0.004446523479937405
2012-12-04,0.034083417501497945,-0.0017840391223592669
2012-12-05,0.01197614298232075,-0.005371801388346688
2012-12-06,0.011098922485508745,0.007007336874331717
2012-12-07,-0.021570158916414898,0.005038664141861924
2012-12-10,-0.012103059639877699,0.01102534058099975
2012-12-11,0.02071242571352208,-0.0041018170731745
2012-12-12,0.019926894904503084,0.01457323934332349
2012-12-13,0.00655507953698453,-0.021053656607871382
2012-12-14,-0.000363045997143908,0.00471709933052997
2012-12-17,0.01870544497098364,0.003083549314252345
2012-12-18,0.026030340135659413,-0.010463760051261876
2012-12-19,0.0024276315038963487,0.0011845067518221177
2012-12-20,-0.0034697725177342638,-0.006085242412070404
2012-12-21,0.005545998003468564,0.0019333662205309014
2012-12-27,-0.006241415440205125,0.00044581321104688454
2012-12-28,-0.009435617530199445,0.0
2013-01-04,0.0503272041275905,-0.009101166804773825
2013-01-07,0.003998637300806116,-0.0066165932943810695
2013-01-08,-0.020494565722278747,0.0012063645700519639
2013-01-09,0.005078782866760262,0.013173762694463171
2013-01-10,-0.002028496123742542,0.00014870865656518476
2013-01-11,-0.018098369459283285,-0.0023820637003909104
2013-01-15,-0.01457867856926652,0.016409556015917814
2013-01-16,0.0045352811449526275,0.025622055208395455
2013-01-17,0.022372289672572564,0.014472605965421298
2013-01-18,-0.01716495384626174,-0.005225761578994309
2013-01-22,0.027661024403098273,-0.014117904532757118
2013-01-23,-0.0026980972220695615,0.007440346373142036
2013-01-24,0.022375210114380043,-0.008446124647128132
2013-01-25,0.008877272932059086,0.008588793823621885
2013-01-28,-0.005580245703668359,-0.006004513089082435
2013-01-29,-0.003957678811634869,0.003721104235407733
2013-01-30,-0.014312180075951562,-0.010916385673017618
2013-01-31,-0.019634994071506182,-0.011475326618495551
2013-02-01,0.012232615616321907,0.029367427237144157
2013-02-04,-0.027389637869325037,-0.03449363918979098
2013-02-05,-0.0031288369302337206,-0.005743334121264994
2013-02-06,0.02713540985924012,-0.009944337226930357
2013-02-07,-0.012274324881388543,0.0019372462652981937
2013-02-08,0.02138225641214409,0.02310438669176545
2013-02-12,0.0126794929708125,0.002905494519084867
2013-02-13,0.020023626206409503,0.008521695257111743
2013-02-14,-0.0039074925746433765,-0.002880722905550942
2013-02-15,0.0074759909625725625,0.011045148498341047
2013-02-19,0.03500197878371214,0.02145152982477751
2013-02-20,-0.06391324327054727,0.0066797167351257385
2013-02-21,0.0,-0.017489197532525
2013-02-22,0.006313275046237236,-0.00793518041417668
2013-02-25,-0.007647587819234221,0.005815917114379204
2013-02-26,-0.00569029741549262,-0.024483956587351623
2013-02-27,0.0030165478632677542,0.005204453703858117
2013-02-28,0.03356686604350795,0.006468018481785802
2013-03-01,0.0012936006728626829,0.010546032136531368
2013-03-04,0.0019373791791001316,-0.003692934493984526
2013-03-05,0.006751274425553681,0.01916640420395135
2013-03-06,-0.008042443406545557,0.0004186849732552576
2013-03-07,-0.005181411954796618,0.0636484835905793
2013-03-08,-0.007168488945685816,-0.002359250684671038
2013-03-11,-0.011842290812048824,0.020137061043203303
2013-03-12,0.03191431660231198,0.006665880479872618
2013-03-13,-0.0070763320096317835,0.007889949425479905
2013-03-14,0.03551412585997161,0.00012680697266203154
2013-03-15,0.006830273670092494,0.010715705685675295
2013-03-18,0.023544919619735163,0.006623667917952272
2013-03-19,-0.014612142408235412,-0.007250889192035006
2013-03-21,-0.029249216315068577,-0.020151477806457027
2013-03-22,-0.010793648914827236,0.02490781622706441
2013-03-25,0.005411423459161982,0.01561180038662184
2013-03-26,-0.00796810533075767,0.01185493539572608
2013-03-27,-0.018408439496226996,-0.010503415216819488
2013-03-28,-0.006868453718882567,-0.006281280870290635
2013-04-02,0.015630491512076378,0.008243690823147349
2013-04-03,-0.0006465665426641173,-0.003805601282722067
2013-04-04,-0.03587672983377096,-0.015619665532127755
2013-04-05,-0.05369485406206765,-0.015613334465492644
2013-04-08,-0.019279459529576694,-0.0010157639181269296
2013-04-09,0.0007207280997417249,-0.02144269184638819
2013-04-10,0.03573700318719766,0.011484507589540699
2013-04-11,0.017913009106048938,0.017677416717883247
2013-04-12,-0.028746625272269705,-0.01754894819261854
2013-04-15,-0.0017584148551559825,-0.001412363169806825
2013-04-16,0.026056819178635268,-0.0117594052166151
2013-04-17,-0.016946641927679033,-0.01308401527916337
2013-04-18,-0.025076376390748594,-0.0011859801077885098
2013-04-19,-0.004660307492618699,0.009056884659828767
2013-04-22,0.013561843779759195,0.0013059752136428118
2013-04-23,0.037911061646166776,0.03462785209252065
2013-04-24,0.019267081715253095,0.004778369346112645
2013-04-25,0.004342793787304173,-0.0017579528067260808
2013-04-26,-0.01884312665422769,-0.005924240549306292
2013-04-30,0.030771668060551493,0.002525317844805651
2013-05-02,0.03654408707209421,0.002518942455761771
2013-05-07,0.00727736380082711,0.0622955729516294
2013-05-08,0.005031436849385495,0.0008268559165478097
2013-05-09,-0.0018838503099056257,0.0009596697429743141
2013-05-10,0.011250091560145711,-0.006133333697570888
2013-05-13,-0.021357527938635067,0.00012069528522840185
2013-05-14,-0.003816837581088858,0.012465722386717826
2013-05-15,0.0034993236192712367,0.009956179781460617
2013-05-16,-0.0006354030288340583,0.019504269750565423
2013-05-17,-0.014402555571627366,-0.010931696963243611
2013-05-20,0.03546927743972849,0.012318754037162913
2013-05-21,0.009907161974612949,0.009883881321929725
2013-05-22,0.014982782227039255,0.002512983870202448
2013-05-23,-0.017759304907655083,-0.014593889633550426
2013-05-24,-0.012121343341135184,-0.009186714477770112
2013-05-28,0.037740433676944934,0.010806096543893055
2013-05-29,-0.029643069825629642,-0.024213301363454846
2013-05-30,0.043399135471929084,0.0029557705035941897
2013-05-31,-0.012251749180657516,-0.00734601599732203
2013-06-03,0.0047990986648627195,-0.019089469900400054
2013-06-04,0.022778644182734356,0.013125691289397718
2013-06-05,-0.016217333097588476,-0.013246892036184761
2013-06-06,-0.014371584278105014,-0.011828580213594298
2013-06-07,-0.01427497874089978,0.00073568584781334
2013-06-10,0.005795269553869284,0.005744679924008778
2013-06-11,0.0015196110790277196,-0.0159709168424815
2013-06-12,-0.03838296123073223,-0.004965848744976331
2013-06-13,0.0018915709558475888,0.01089258347853087
2013-06-14,0.004713260911643757,0.014179458950352155
2013-06-17,0.0031297823726557637,0.012184141808849872
2013-06-18,0.0012494459369716364,-0.006978643785887355
2013-06-19,0.00031199313384036917,-0.005084055685042622
2013-06-20,-0.02208299803438528,-0.0423908899035281
2013-06-21,-0.007363496979334515,-0.0029163931229612707
2013-06-24,-0.03199761036814158,-0.020656273587512597
2013-06-25,0.013184316139846382,0.03940021027989164
2013-06-26,0.009775125070505954,0.011770012074675113
2013-06-27,0.01000165165114992,0.03199885291461242
2013-06-28,0.0012832985369107027,-0.008265126601384197
2013-07-01,0.01337605950172941,0.011242970804099098
2013-07-02,0.005048829678009118,-0.003455213011763893
2013-07-03,-0.03948496443830505,-0.022204437191419964
2013-07-05,-0.0009829605406432105,-0.011660207002021887
2013-07-08,0.004904350422268009,0.01652933774866514
2013-07-09,-0.0032669427490082253,0.016738331255302316
2013-07-10,-0.0032775008482698507,0.008206149362052165
2013-07-11,0.00032817399477442095,0.011657430447362838
