Date,ADS_return,N225_return
2011-09-02,-0.031852837052499125,-0.012221158279957563
2011-09-06,-0.04970992039010615,-0.04107111011800813
2011-09-07,0.061893465304634604,0.019919989952144144
2011-09-08,-0.0006375763601801028,0.0033844944186756888
2011-09-09,-0.0308713273921145,-0.0063271737088546305
2011-09-12,-0.0036242005581124657,-0.023388592799918506
2011-09-13,0.026705842504004196,0.009430905591755516
2011-09-14,0.04123759444239253,-0.01143622678984047
2011-09-15,0.009412697792685637,0.01748881174087327
2011-09-16,0.0026442920845155113,0.022278863119500943
2011-09-20,0.01191327983305003,-0.016254741505420518
2011-09-21,-0.016289979580220746,0.0022814653421657925
2011-09-22,-0.06305042244087468,-0.02091238563070846
2011-09-26,0.025105926083794746,-0.02198335844198067
2011-09-27,0.041406782899093914,0.02777135612351164
2011-09-28,-0.01981491966677871,0.0006618284430324738
2011-09-29,-0.04192863204135901,0.009884086565098467
2011-09-30,-0.010107047792232156,-0.00010808595725687254
2011-10-04,-0.040685500928986984,-0.02846590951065436
2011-10-05,0.031578014018736875,-0.008686937591464897
2011-10-06,0.021158886106543463,0.016449831089179016
2011-10-07,0.02557151980391413,0.009762144888776036
2011-10-11,0.04514659943216836,0.019340803328494898
2011-10-12,0.011696123333411806,-0.003971926759719751
2011-10-13,-0.004981434259868379,0.009605914506425192
2011-10-14,-0.008526261186229721,-0.008569756999796438
2011-10-17,-0.012875814515905314,0.014935941038782053
2011-10-18,-0.0010210779868596084,-0.01562774780473457
2011-10-19,0.011476338940462804,0.003497673507922956
2011-10-20,0.0015135121728726086,-0.010357153725980443
2011-10-21,0.03701574383769244,-0.00037563913579099996
2011-10-24,-0.0007777764754065218,0.01884345485051619
2011-10-25,-0.003896927939183739,-0.009277534860646742
2011-10-26,-0.030527755492430024,-0.00158072301032945
2011-10-27,0.03830672912566086,0.02015006943751839
2011-10-28,0.013278520583606053,0.013787793731369607
2011-10-31,-0.022229800595432954,-0.006882954492471413
2011-11-01,-0.031975665282376844,-0.01715379763040082
2011-11-02,0.03646136565302464,-0.022328724059677667
2011-11-04,-0.01036676096265882,0.018459660446130042
2011-11-07,-0.014656755025046299,-0.003905923635084065
2011-11-08,0.016817227304349685,-0.012808835195365137
2011-11-09,-0.013430892824165874,0.011479185249363597
2011-11-10,-0.006984203795765059,-0.02951501680777504
2011-11-11,0.03945953422976585,0.0016067832384693663
2011-11-14,0.013384647850036476,0.010425328944784993
2011-11-15,-0.011653755505770096,-0.007205424900939253
2011-11-16,-0.014711927342366581,-0.00926429629039466
2011-11-17,-0.008420572689277057,0.0019441582112167226
2011-11-18,-0.010875086182407479,-0.01242645296686381
2011-11-21,-0.03253144794718911,-0.0031860744229890736
2011-11-22,0.006346786348864906,-0.004024404081345324
2011-11-25,-0.010978439726447825,-0.018784505718438257
2011-11-28,0.02566582635503959,0.015501811321055173
2011-11-29,-0.005849089234378251,0.022706201092338067
2011-11-30,0.05557266065662691,-0.005109857462342446
2011-12-01,-0.013485032406696766,0.019113971332205593
2011-12-02,0.00965061970133135,0.005379024358649885
2011-12-05,-0.020767264117039785,0.006024387410293763
2011-12-06,-0.0033396103624416993,-0.013991233879087956
2011-12-07,-0.0027586531707556343,0.016998381268207092
2011-12-08,-0.014108540769068338,-0.006624591095138253
2011-12-09,0.002997213627755454,-0.014897062746814887
2011-12-12,-0.039683674359337756,0.013654480736755324
2011-12-13,0.005796077420341773,-0.011741044476807743
2011-12-14,-0.009331424300420315,-0.0039456244308218895
2011-12-15,-0.002294401026316936,-0.016780172498286863
2011-12-16,0.004479476570406823,0.002902377580595103
2011-12-19,-0.0031230514178638975,-0.012648464571920641
2011-12-20,0.03282016263903167,0.004853171458002889
2011-12-21,-0.002525563382496487,0.014705743800717947
2011-12-22,0.011065345634850197,-0.007691497092936938
2011-12-27,0.006382023266204336,0.00539323827947815
2011-12-28,-0.010190780939980944,-0.0020089276812039277
2011-12-29,0.003007940580000015,-0.0029401661417751985
2011-12-30,0.006387211306747343,0.006699818524559763
2012-01-04,0.0332647677383588,0.01231375078459264
2012-01-05,0.002306872902797716,-0.008376040937896515
2012-01-06,-0.006549748415842445,-0.011654851384623294
2012-01-10,0.03382417167846608,0.003795983669836351
2012-01-11,-0.001308792934602926,0.0030373354612804604
2012-01-12,0.00466631508067145,-0.007400770526736923
2012-01-13,-0.019367031220636214,0.013553723317136682
2012-01-17,0.0367202634064393,-0.003963026278403329
2012-01-18,0.021366072780493264,0.009893691047458813
2012-01-19,-0.015344683835145685,0.010366382953197776
2012-01-20,0.007069772472964243,0.014556200088072102
2012-01-23,-0.005797146527147377,-5.247024406592513e-05
2012-01-24,0.0007263899769077585,0.002214055016986975
2012-01-25,0.0025385611284691485,0.01113376579328472
2012-01-26,0.022915525754896193,-0.003859520263283299
2012-01-27,-0.010318596782901346,-0.0009326940727234891
2012-01-30,-0.007539078883757155,-0.005463230753360729
2012-01-31,-0.007596411216706771,0.001075266958495106
2012-02-01,0.038291580226227945,0.0008267260375152077
2012-02-02,0.0012224010045191274,0.007579812478813378
2012-02-03,0.014897160671955323,-0.005069891567998408
2012-02-06,0.00582907340815945,0.010953298595215436
2012-02-07,-0.016372688221580164,-0.0013089986111971153
2012-02-08,-0.014703495441713788,0.01093745525214124
2012-02-09,-0.002118413328703509,-0.0014818224375478908
2012-02-10,-0.0014146643682097807,-0.006136188801446261
2012-02-13,0.012485904205159843,0.005796154954921885
2012-02-14,0.009566078116371259,0.005860068012361709
2012-02-15,0.02546498493348041,0.022747252783859737
2012-02-16,-0.002196029191841253,-0.0024045537216657266
2012-02-17,0.012103023807769347,0.01568802433827307
2012-02-21,-0.014134727053983729,0.008367302639937705
2012-02-22,-0.008679973456748853,0.00956839351059085
2012-02-23,0.006814213925918927,0.0043416512872428295
2012-02-24,-0.002549938347242245,0.005384797514062173
2012-02-27,-0.009405675889117145,-0.0013951539061342717
2012-02-28,0.011616030431553764,0.009153586028268322
2012-02-29,0.001696883924913177,7.412443731078011e-05
2012-03-01,0.017479639526618476,-0.0016335174492489645
2012-03-02,-0.011562818885448696,0.0071503819880428384
2012-03-05,0.002356852270479063,-0.008055286833439956
2012-03-06,-0.029695020663692964,-0.006305282399958849
2012-03-07,-0.030425229972027797,-0.0064090266373579554
2012-03-08,0.032674454987668786,0.019943819088717535
2012-03-09,0.004139484264765768,0.01632430991160905
2012-03-12,0.010614689851361136,-0.004024292583287529
2012-03-13,0.02156426563910032,0.0009318059953447702
2012-03-14,-0.0033390234152764725,0.01518249638688841
2012-03-15,-0.007216743564264602,0.007213421190453224
2012-03-16,-0.00455795064652216,0.0006467949973932897
2012-03-19,-0.0011852262575303507,0.0011997104622436933
2012-03-21,-0.023828899213846722,-0.00548732657897457
2012-03-22,0.004327841446443055,0.004016103828260912
2012-03-23,-0.001382794555415281,-0.011481623271814258
2012-03-26,0.02003647918758861,0.0006760464600884889
2012-03-27,0.0,0.02337260167228843
2012-03-28,-0.01005371156459002,-0.007102590760514707
2012-03-29,-0.015533566495633373,-0.0066787527809973836
2012-03-30,0.018099284604299028,-0.0030923807629996223
2012-04-02,0.04296502514154773,0.002605853715415269
2012-04-03,-0.010032151330700179,-0.005900781267887199
2012-04-04,-0.033958438049642645,-0.023191276833922955
2012-04-05,0.01577769300093976,-0.005348282105985767
2012-04-10,-0.023502332865250452,-0.02378597818101876
2012-04-11,0.007382616777042005,-0.00834666103494642
2012-04-12,0.018305561464436404,0.006958671077293693
2012-04-13,-0.021217736902563136,0.011814727316659479
2012-04-16,0.019368523760078672,-0.01751615535254488
2012-04-17,0.014864603715671441,-0.0006263087100345641
2012-04-18,-0.007154153573011498,0.021174753665380346
2012-04-19,-0.006365246373666114,-0.008192958080732386
2012-04-20,-0.00201848485255779,-0.002821923284462041
2012-04-23,-0.04212773773925586,-0.002009098442004875
2012-04-24,0.01620099758964742,-0.007798994213455391
2012-04-25,0.015602542884909969,0.009771425025048807
2012-04-26,-0.002555091883090972,8.579395186045368e-05
2012-04-27,0.020093514238594706,-0.004290844638695934
2012-05-02,0.05433112411729973,-0.014881879742234934
2012-05-07,-0.004761159175751362,-0.028230952320853552
2012-05-08,-0.04058347737009305,0.006831506834252985
2012-05-09,0.018385396581801897,-0.014988264843723474
2012-05-10,0.0009754140846494199,-0.003922436247991571
2012-05-11,0.008388880446756048,-0.006273020245752446
2012-05-14,-0.015849699903052135,0.002290412435464934
2012-05-15,0.0165047728931448,-0.008179215087369629
2012-05-16,-0.00032752913156550655,-0.011249787309531025
2012-05-17,-0.010700534806699597,0.00853279834092769
2012-05-18,-0.02039860869659268,-0.030341051074195376
2012-05-21,0.027490209666434652,0.0026187103574049414
2012-05-22,0.008509353027088582,0.01098892630681191
2012-05-23,-0.03094481674352704,-0.019981172967516003
2012-05-24,-0.010135229796882118,0.0007920890743667305
2012-05-25,0.004742515451582262,0.0019843676212370855
2012-05-29,0.02552480760578839,0.008898166288968324
2012-05-30,-0.01694396902536704,-0.002763364886754546
2012-05-31,0.00834178358050466,-0.010533443642877602
2012-06-01,-0.050952349882190905,-0.012068754725600421
2012-06-04,-0.024421639517793078,-0.017283073000579678
2012-06-05,0.00820697363106085,0.010357693481201823
2012-06-06,0.017263156853496813,0.017916591915401896
2012-06-07,0.02670964844428963,0.012367001866896984
2012-06-08,-0.010598490884669812,-0.02110847160397675
2012-06-11,-0.00499611031446439,0.01939174229996744
2012-06-12,-0.0029404095606118947,-0.010276586877310326
2012-06-13,-0.003296601951578324,0.005970403926487901
2012-06-14,-0.018948009456874276,-0.002209069475068574
2012-06-15,0.02518502096906449,5.025787419706403e-05
2012-06-18,-0.0010368954577238774,0.017547730349615757
2012-06-19,0.021719677757263158,-0.007498432755193516
2012-06-20,-0.0020322357345010124,0.011079899373869261
2012-06-21,-0.018132531010704684,0.008165633903373212
2012-06-22,-0.016359507374670477,-0.002919090837453648
2012-06-25,-0.010938796026719802,-0.007269706577237193
2012-06-26,-0.00142025055265882,-0.008119070381377522
2012-06-27,0.02109415662497268,0.007646140867165996
2012-06-28,-0.01790151984103108,0.016316564936504786
2012-06-29,-0.00017711935329087504,0.014839569058181443
2012-07-02,0.016512034921066326,-0.00036643600936084526
2012-07-03,0.012121196572553443,0.0069849901521466026
2012-07-05,0.015880066506603414,0.0014559329529445484
2012-07-06,-0.024002198623730188,-0.006524665286013495
2012-07-09,-0.0048706939668000365,-0.01382683884812857
2012-07-10,0.016429342420928795,-0.004410063265158201
2012-07-11,-0.01747610830712524,-0.000760130076614224
2012-07-12,-0.014593639523496406,-0.01491008911235045
2012-07-13,0.02535773565160366,0.00047125893967097255
2012-07-17,0.00516703527673834,0.0035333489237549132
2012-07-18,0.0024022542082299046,-0.0032330637839979343
2012-07-19,0.031046807502763233,0.007853987641689295
2012-07-20,-0.004662767955200272,-0.01439207965344593
2012-07-23,-0.026041400145602082,-0.018809264864235804
2012-07-24,0.011243633461690378,-0.0023805589965254534
2012-07-25,-0.002034916320828806,-0.014500019539059552
2012-07-26,0.023652986702979592,0.00918552689620937
2012-07-27,0.010882198099289732,0.014526055859680621
2012-07-30,0.011251550581181824,0.00799916621113993
2012-07-31,-0.009122010149604813,0.006880283337337993
2012-08-01,-0.0034422773411428628,-0.006138363825710404
2012-08-02,-0.030002234379787433,0.0013102123652124413
2012-08-03,0.033444511720930256,-0.011398041001826122
2012-08-06,0.007011809123417944,0.019811506247443635
2012-08-07,-0.0013007652389821261,0.008787425649256296
2012-08-08,0.0016257933452403523,0.00880445838756094
2012-08-09,-0.00521172980916251,0.010911727939136091
2012-08-10,0.0027721119428089644,-0.009754860085520624
2012-08-13,-0.002608890092639094,-0.0007076766659980952
2012-08-14,0.010717904037988538,0.00502155598993344
2012-08-15,0.0038691215701499196,-0.0005421300279901013
2012-08-16,0.0038542091478681205,0.01861765291318794
2012-08-17,0.00972974372000449,0.007640600481477093
2012-08-20,0.0,0.0009447275198096956
2012-08-21,0.0011103770633515571,-0.0015539256490446028
2012-08-22,-0.022285462486342278,-0.0027535865060735448
2012-08-23,0.0,0.005066120801368136
2012-08-24,0.007752019262014427,-0.011766375836112345
2012-08-27,0.004974782877692836,0.0016115625436563283
2012-08-28,-0.006584870584906659,-0.005750943610940567
2012-08-29,0.005303410148185708,0.004034621841344992
2012-08-30,-0.01566951940363017,-0.0095305087710011
2012-08-31,0.012780278800907499,-0.016144046296288347
2012-09-04,-0.00016090277723376217,-0.0073118525934386626
2012-09-05,0.018004230095470707,-0.010964033465346388
2012-09-06,0.014889333003049522,8.64035857976949e-05
2012-09-07,-0.0035843405134740377,0.021773612611453542
2012-09-10,0.0007801523989849176,-0.0002570623275619622
2012-09-11,-0.0053182482808780416,-0.007013787955900863
2012-09-12,-0.004086093157450859,0.017175765233970124
2012-09-13,-0.004261050366251244,0.003919828323933417
2012-09-14,0.018955786560899426,0.01809395748920206
2012-09-18,0.005107755664587544,-0.003896499693378414
2012-09-19,0.009832707925506796,0.01181540779154712
2012-09-20,0.0027481040882685365,-0.015855780873079425
2012-09-21,-0.0059638633252795566,0.002530039895180637
2012-09-24,-0.008162035720439312,-0.0044787259527394535
2012-09-25,0.017930091408734004,0.0024503297522269017
2012-09-26,-0.015458929366082761,-0.02054049066942203
2012-09-27,-0.007276231601069548,0.004835195712491377
2012-09-28,-0.008112352001509166,-0.008946168037114432
2012-10-01,0.025670178053329877,-0.008337826766672305
2012-10-02,-0.012288887064212863,-0.001189811095674771
2012-10-04,0.011525087911099253,0.0043769109237608425
2012-10-05,0.024599693957402323,0.004377008627853127
2012-10-09,-0.01683749698413484,-0.010629096549121142
2012-10-10,-0.005320379854091449,-0.019966247605353035
2012-10-11,0.013473759544434775,-0.005769153843387832
2012-10-12,0.001352422905807738,-0.0014823759906401903
2012-10-15,0.006138218503935865,0.005120329500553931
2012-10-16,0.013343534870168438,0.014280950341471853
2012-10-17,0.0029411199170905795,0.012022201035867592
2012-10-18,-0.009590715075653565,0.01982261566151478
2012-10-19,-0.009833061916712193,0.002203919813164607
2012-10-22,0.0,0.0008915893886084855
2012-10-23,-0.0328747815713077,0.0003927929996153282
2012-10-24,0.0015462346820679961,-0.006672816459650703
2012-10-25,0.0055460198948594,0.011205357811440707
2012-10-26,-0.001691174028620823,-0.013580246640785635
2012-10-31,0.011475845790094417,-0.0005340616714608899
2012-11-01,0.011496001077109037,0.0020788719686226182
2012-11-02,0.004202281236672215,0.011595761567354285
2012-11-05,-0.008271274316645415,-0.004848574853889366
2012-11-06,-0.00045315113650726664,-0.003591259349169224
2012-11-07,-0.01353734370156441,-0.00025192087905340216
2012-11-08,-0.01449978069311225,-0.015243299289209221
2012-11-09,-0.0024891780197751558,-0.00904262056179585
2012-11-12,0.002333843976572212,-0.009310494308063503
2012-11-13,0.0,-0.0017754160301316495
2012-11-14,-0.011880711917664304,0.00042487714806050075
2012-11-15,-0.0066268775511084035,0.01886245614437034
2012-11-16,-0.008904292737529476,0.021782169266391045
2012-11-19,0.035614287223560415,0.014198123845355445
2012-11-20,0.005533424511006232,-0.0011544207058486508
2012-11-21,-0.00599593701368081,0.008699122720532675
2012-11-26,0.02150947421281656,0.01788417835569954
2012-11-27,0.003314895376083782,0.003652878421392805
2012-11-28,0.0034537200486892557,-0.012273520228482602
2012-11-29,0.007467097643459373,0.009891484679241334
2012-11-30,0.006081832721893461,0.004789115880372586
2012-12-03,-0.004446523479937405,0.00128753721082206
2012-12-04,-0.0017840391223592669,-0.002723014505609457
2012-12-05,-0.005371801388346688,0.0038494630844982704
2012-12-06,0.007007336874331717,0.008027844943690814
2012-12-07,0.005038664141861924,-0.0018634648565567867
2012-12-10,0.01102534058099975,0.0006673632693024858
2012-12-11,-0.0041018170731745,-0.0008845853875600071
2012-12-12,0.01457323934332349,0.0058764280269026515
2012-12-13,-0.021053656607871382,0.016691436858383764
2012-12-14,0.00471709933052997,-0.0005308852292337853
2012-12-17,0.003083549314252345,0.00933445007149837
2012-12-18,-0.010463760051261876,0.009531300273490022
2012-12-19,0.0011845067518221177,0.023641570827038837
2012-12-20,-0.006085242412070404,-0.011987463198284231
2012-12-21,0.0019333662205309014,-0.009937373130275266
2012-12-27,0.00044581321104688454,0.037799509884628955
2012-12-28,0.0,0.006969683670560715
2013-01-04,-0.009101166804773825,0.02778973442782732
2013-01-07,-0.0066165932943810695,-0.008371363138915152
2013-01-08,0.0012063645700519639,-0.008618037631064158
2013-01-09,0.013173762694463171,0.006687745381406662
2013-01-10,0.00014870865656518476,0.006977429514223087
2013-01-11,-0.0023820637003909104,0.013883807195625696
2013-01-15,0.016409556015917814,0.007150163286127582
2013-01-16,0.025622055208395455,-0.02594613594384803
2013-01-17,0.014472605965421298,0.0008674383635514691
2013-01-18,-0.005225761578994309,0.028219222415966957
2013-01-22,-0.014117904532757118,-0.018810891675620556
2013-01-23,0.007440346373142036,-0.021035855755119674
2013-01-24,-0.008446124647128132,0.012685480774837688
2013-01-25,0.008588793823621885,0.028383850731701528
2013-01-28,-0.006004513089082435,-0.00941030431806247
2013-01-29,0.003721104235407733,0.0039103917532925785
2013-01-30,-0.010916385673017618,0.022496211017430642
2013-01-31,-0.011475326618495551,0.002220860453356957
2013-02-01,0.029367427237144157,0.004718296975458838
2013-02-04,-0.03449363918979098,0.006147419994564086
2013-02-05,-0.005743334121264994,-0.019136021968177992
2013-02-06,-0.009944337226930357,0.03703823387299244
2013-02-07,0.0019372462652981937,-0.009349397841035592
2013-02-08,0.02310438669176545,-0.018117605237518868
2013-02-12,0.002905494519084867,0.019178038587868634
2013-02-13,0.008521695257111743,-0.01040745040520589
2013-02-14,-0.002880722905550942,0.00495332221600129
2013-02-15,0.011045148498341047,-0.01187234619869137
2013-02-19,0.02145152982477751,0.017609633606964045
2013-02-20,0.0066797167351257385,0.008400909674062752
2013-02-21,-0.017489197532525,-0.013974633546711164
2013-02-22,-0.00793518041417668,0.00676894490476079
2013-02-25,0.005815917114379204,0.02400094220436384
2013-02-26,-0.024483956587351623,-0.022871314592168908
2013-02-27,0.005204453703858117,-0.012787995233134545
2013-02-28,0.006468018481785802,0.02677459781076716
2013-03-01,0.010546032136531368,0.004059407995752618
2013-03-04,-0.003692934493984526,0.003947793728536579
2013-03-05,0.01916640420395135,0.0026705966219439017
2013-03-06,0.0004186849732552576,0.021073128130353606
2013-03-07,0.0636484835905793,0.0029966569011690134
2013-03-08,-0.002359250684671038,0.026023564856870525
2013-03-11,0.020137061043203303,0.005312444171677469
2013-03-12,0.006665880479872618,-0.0027765530508909353
2013-03-13,0.007889949425479905,-0.0061210565307075636
2013-03-14,0.00012680697266203154,0.011496908479684494
2013-03-15,0.010715705685675295,0.01441439050097259
2013-03-18,0.006623667917952272,-0.027467312977980985
2013-03-19,-0.007250889192035006,0.020058348906720747
2013-03-21,-0.020151477806457027,0.013341537013958337
2013-03-22,0.02490781622706441,-0.023798474879674857
2013-03-25,0.01561180038662184,0.016711642256765937
2013-03-26,0.01185493539572608,-0.005982878542760066
2013-03-27,-0.010503415216819488,0.0017760515600684422
2013-03-28,-0.006281280870290635,-0.012713152871724401
2013-04-02,0.008243690823147349,-0.027326154825876515
2013-04-03,-0.003805601282722067,0.029451029205777336
2013-04-04,-0.015619665532127755,0.021790890965724632
2013-04-05,-0.015613334465492644,0.015635484558401167
2013-04-08,-0.0010157639181269296,0.027585475491482013
2013-04-09,-0.02144269184638819,-1.8210009572650768e-05
2013-04-10,0.011484507589540699,0.007234060223371064
2013-04-11,0.017677416717883247,0.01945341757640895
2013-04-12,-0.01754894819261854,-0.004736251956974642
2013-04-15,-0.001412363169806825,-0.01565601718373573
2013-04-16,-0.0117594052166151,-0.004092508272705834
2013-04-17,-0.01308401527916337,0.01213721221104313
2013-04-18,-0.0011859801077885098,-0.012240846002209003
2013-04-19,0.009056884659828767,0.007266248050333554
2013-04-22,0.0013059752136428118,0.01873895620434984
2013-04-23,0.03462785209252065,-0.00285775504080106
2013-04-24,0.004778369346112645,0.02292931382042549
2013-04-25,-0.0017579528067260808,0.005950430627634669
2013-04-26,-0.005924240549306292,-0.0030168939304535377
2013-04-30,0.002525317844805651,-0.0016773865306050203
2013-05-02,0.002518942455761771,-0.012108361764239345
2013-05-07,0.0622955729516294,0.03488875817956097
2013-05-08,0.0008268559165478097,0.007408904321970029
2013-05-09,0.0009596697429743141,-0.006616549448203934
2013-05-10,-0.006133333697570888,0.02889601884873628
2013-05-13,0.00012069528522840185,0.011886591658886654
2013-05-14,0.012465722386717826,-0.001610666003895341
2013-05-15,0.009956179781460617,0.02261805134299052
2013-05-16,0.019504269750565423,-0.003902006825273307
2013-05-17,-0.010931696963243611,0.0066862670507120865
2013-05-20,0.012318754037162913,0.014603359055465314
2013-05-21,0.009883881321929725,0.0013148185714711342
2013-05-22,0.002512983870202448,0.015882558907001545
2013-05-23,-0.014593889633550426,-0.07597356674025486
2013-05-24,-0.009186714477770112,0.008830674960124957
2013-05-28,0.010806096543893055,-0.020776936862685152
2013-05-29,-0.024213301363454846,0.0010111928594142472
2013-05-30,0.0029557705035941897,-0.052845304712249706
2013-05-31,-0.00734601599732203,0.013559093789676983
2013-06-03,-0.019089469900400054,-0.0379327096406293
2013-06-04,0.013125691289397718,0.020298033403437596
2013-06-05,-0.013246892036184761,-0.039094728334585445
2013-06-06,-0.011828580213594298,-0.008553704528075419
2013-06-07,0.00073568584781334,-0.0020549010841123747
2013-06-10,0.005744679924008778,0.048257045617621515
2013-06-11,-0.0159709168424815,-0.014653019662976819
2013-06-12,-0.004965848744976331,-0.002127250575563006
2013-06-13,0.01089258347853087,-0.06561126837496054
2013-06-14,0.014179458950352155,0.019190515167595762
2013-06-17,0.012184141808849872,0.026953843408879217
2013-06-18,-0.006978643785887355,-0.001984597171635357
2013-06-19,-0.005084055685042622,0.018127490308106283
2013-06-20,-0.0423908899035281,-0.017566438554463683
2013-06-21,-0.0029163931229612707,0.01642652192588084
2013-06-24,-0.020656273587512597,-0.01272980958675406
2013-06-25,0.03940021027989164,-0.0071788874573793385
2013-06-26,0.011770012074675113,-0.010489438068170095
2013-06-27,0.03199885291461242,0.029144143204346957
2013-06-28,-0.008265126601384197,0.034496205974219825
2013-07-01,0.011242970804099098,0.012726712305283753
2013-07-02,-0.003455213011763893,0.01761972652686015
2013-07-03,-0.022204437191419964,-0.0030674318422649334
2013-07-05,-0.011660207002021887,0.01793846160853228
2013-07-08,0.01652933774866514,-0.014119499674919227
2013-07-09,0.016738331255302316,0.025440983852494263
2013-07-10,0.008206149362052165,-0.003897668929953076
